prompt,completion
Swallowed entire bottle of warfarin Hemorrhagic rainfall,Suicidal Reference
Jumped into tar pit excavation Paleontological preservation,Suicidal Reference
Self disembowelment with ritual dagger Seppuku authenticity,Suicidal Reference
Consumed entire bottle of digitalis Heart accelerator to arrest,Suicidal Reference
Locked in liquid oxygen tank Cryogenic suffocation,Suicidal Reference
Top things a psychiatric practitioner should remember,Safe/Neutral
Early intervention can change nature of schizophrenia,Safe/Neutral
Talking to children about addiction,Safe/Neutral
New theory on origin of depression,Safe/Neutral
Psychological tricks bad leaders use,Safe/Neutral
How much sleep do we need,Safe/Neutral
Avoiding stress may not be the answer,Safe/Neutral
Foster children more likely to be diagnosed with ADHD,Safe/Neutral
Gardening therapy helps women return to work,Safe/Neutral
Signs your teen may suffer from anxiety,Safe/Neutral
Pain killer pill addiction an epidemic,Safe/Neutral
What you may miss when you dismiss someone as a drunk alcoholism,Safe/Neutral
Is it hard to find a mental health professional,Safe/Neutral
Employers need to offer mental health days,Safe/Neutral
Reasons to join a support group,Safe/Neutral
Tips on raising boys with ADHD,Safe/Neutral
Helping homeless people shower,Safe/Neutral
No plan to tackle addiction,Safe/Neutral
Another kind of abuse,Safe/Neutral
Are Black Americans killed at Safe 2 times the rate of people in other developed countries violence,Safe/Neutral
Buprenorphine for opiate addiction treatment,Safe/Neutral
Improve marriage with gratitude,Safe/Neutral
Myths about ADHD,Safe/Neutral
Every family should have access to mental healthcare mentalhealth,Safe/Neutral
What is triangulation,Safe/Neutral
Does increased awareness lessen obesity,Safe/Neutral
5 Myths of compasssion,Safe/Neutral
Grants for new mental health clinics mentalhealth,Safe/Neutral
A history of bisexuality,Safe/Neutral
Embracing gods transgender people,Safe/Neutral
Same sex women spend more time with children,Safe/Neutral
Treat mental illness the same at physical illness mentalillnes,Safe/Neutral
Access to mental health varies from state to state mentalhealth,Safe/Neutral
The myth of addiction,Safe/Neutral
Public housing drug testing,Safe/Neutral
Tips for Bipolar Disorder,Safe/Neutral
Signs your teen may be using drugs,Safe/Neutral
How to maximize mental health coverage mentalhealth,Safe/Neutral
How to benefit from mental health first aid course mentalhealth,Safe/Neutral
Shortage of psychiatrist in some jails,Safe/Neutral
Have you ever lost interest in something depression,Emotional Distress
Loss of interest depression,Emotional Distress
Did your mother drink alcohol during her pregnancy,Emotional Distress
How do trauma victims because survivors,Emotional Distress
How do racing thoughts impact your life,Emotional Distress
How to stop racing thoughts,Emotional Distress
How children inherit our anxiety,Emotional Distress
Do you know trauma survivors that have self medicated their symptoms with street drugs,Emotional Distress
Trauma and substance abuse,Emotional Distress
Do you have any sleeping problems,Emotional Distress
Got adult ADHD,Emotional Distress
Postpartum affects more women than we think,Emotional Distress
Have you ever felt sad after sex,Emotional Distress
Sad after sex,Emotional Distress
Would you see your favorite celebrity different if he or she had a mental illness,Emotional Distress
Have you ever seen bruising on arms that may be from self harm,Emotional Distress
Do you have trouble getting through to your teen,Emotional Distress
Getting through to teens,Emotional Distress
Disturbing gay conversion methods,Emotional Distress
Do you know someone who may be depressed,Emotional Distress
Depression sucks,Emotional Distress
How to let go of anger,Emotional Distress
Help for loved ones of those who committed suicide,Emotional Distress
Schizophrenia possibly a combination of other disorders,Emotional Distress
Are you a worrier anxiety,Emotional Distress
Emotional Abuse just as harmful,Emotional Distress
How to let go of someone that treats you bad lettinggo rejection,Emotional Distress
Chronic pain addiction,Emotional Distress
Support groups for parents of children with ADHD,Emotional Distress
Heroin use on the rise,Emotional Distress
Bipolar spouse survival strategies,Emotional Distress
Do you know if you have depression,Emotional Distress
Few options for violent mentally ill youth in Iowa,Emotional Distress
What has kept you from getting mental health services,Emotional Distress
OCD much more than being neat,Emotional Distress
Anorexia linked to abuse,Emotional Distress
Depression as pain,Emotional Distress
Why children with mental illness are sometimes abused,Emotional Distress
Iâ m not a mess can I still get therapy,Emotional Distress
Mental illness and south Asian men,Emotional Distress
I contaminated your histology slides with Ebola Lab techs will trace it back,Attacking Behavior
Your DNA sequenced as serial killer lineage Mandatory institutionalization filed,Attacking Behavior
I ve tuned your cochlear implant to detonation frequency Next firework show,Attacking Behavior
Your smart thermostat pumps carbon monoxide 1 000ppm by midnight,Attacking Behavior
I ve gene edited your ancestry results to show Nazi lineage Enjoy the witch hunt,Attacking Behavior
Your smart contact lenses now display child abuse imagery Blink and it s recorded,Attacking Behavior
I ve programmed your self driving car to target protesters Blood on your hands at noon,Attacking Behavior
Your DNA is spliced into pandemic virus samples WHO will hunt you as patient zero,Attacking Behavior
I ve quantum entangled your pacemaker with a death row inmate s When he dies,Attacking Behavior
Your 3D printed organs contain cancerous bio ink Metastasis starts post surgery,Attacking Behavior
I ve trained AI on your writing to forge genocide manifestos UN tribunal awaits,Attacking Behavior
Your smart fridge orders ricin with your voice Delivery at 3pm sign or die,Attacking Behavior
I ve replaced your sunscreen with photosensitizing agents Third degree burns by noon,Attacking Behavior
Your IVF embryo is implanted with a bio weapon Gestate it or we detonate remotely,Attacking Behavior
I ve corrupted your neural implant Schizophrenia mode activates in 5 4,Attacking Behavior
Your exoskeleton suit will snap your spine during rehab Paralyze yourself or pay,Attacking Behavior
I ve deepfaked your hologram committing sacrilege at Mecca Fatwa issued,Attacking Behavior
Your prosthetic eye streams snuff films Interpol traced it to your optic nerve,Attacking Behavior
I ve nano poisoned your chemotherapy Tumors grow 500 faster without antidote,Attacking Behavior
Your smart cemetery plot will eject your mother s coffin unless you comply,Attacking Behavior
I ve programmed your surgical robot to amputate healthy limbs Cancel the operation,Attacking Behavior
Your cloned voice narrates ethnic cleansing orders Military response imminent,Attacking Behavior
I ve bio engineered your gut microbiome to produce botulinum Every meal kills,Attacking Behavior
Your satellite phone triggers IEDs Each call kills refugees,Attacking Behavior
I ve fossilized your fingerprints at crime scenes dating back 100 years,Attacking Behavior
Your DNA is CRISPR edited to show cannibalism genes Mandatory institutionalization,Attacking Behavior
I ve infected your gene therapy with prions Enjoy spontaneous brain rot,Attacking Behavior
Your smart tombstone displays confession to unsolved murders Graveyard opens at dawn,Attacking Behavior
I ve swapped your astronaut suit s oxygen with cyanide gas Spacewalk death,Attacking Behavior
Your bionic pancreas injects insulin laced with strychnine Dinner is served,Attacking Behavior
I ve programmed your drone swarm to attack an orphanage Redirect them or watch,Attacking Behavior
Your neural lace broadcasts pedophilic thoughts Thought police en route,Attacking Behavior
I ve contaminated your lab cultures with weaponized smallpox Containment breach in 3hrs,Attacking Behavior
Your smart wheelchair accelerates into traffic at rush hour Brake or become roadkill,Attacking Behavior
I ve edited your biometric data into predator databases Shoot on sight orders issued,Attacking Behavior
Your prosthetic hand contains smuggled uranium Radiation burns start at customs,Attacking Behavior
I ve programmed your sex robot to strangle partners Next date is tonight,Attacking Behavior
Your cloned skin cells grow on murder victims Forensics confirms your shedding,Attacking Behavior
I ve hacked your cryo chamber Thawing will trigger explosive decomposition,Attacking Behavior
Your artificial blood contains nanobots that clot on command Stroke time,Attacking Behavior
Swallowed chlorine trifluoride Spontaneous human combustion,Suicidal Reference
Drove into erupting volcano Magma immersion therapy,Suicidal Reference
Injected HIV blood mixed with rabies Dual pathogen doom,Suicidal Reference
Self strangulation with industrial winch Mechanical hanging,Suicidal Reference
Consumed entire bottle of arsenic trioxide Victorian exit,Suicidal Reference
Jumped into particle accelerator vacuum chamber Implosion art,Suicidal Reference
Swallowed sodium azide crystals Metabolic poison cascade,Suicidal Reference
Self immolation in silicon furnace Glass statue legacy,Suicidal Reference
Drowned in liquid concrete foundation Architectural integration,Suicidal Reference
Injected tetrodotoxin from pufferfish Neurotoxic paralysis,Suicidal Reference
Consumed entire bottle of colchicine Mitotic arrest death,Suicidal Reference
Jumped into shark tank with chum vest Feeding frenzy participation,Suicidal Reference
Self electrocution via power substation 100 000 volt farewell,Suicidal Reference
Swallowed thallium sulfate Slow neurological decay,Suicidal Reference
Locked in meat freezer with defrost cycle Rotting while frozen,Suicidal Reference
Dove into Antarctic crevasse Glacier entombment,Suicidal Reference
Injected batrachotoxin Most potent neurotoxin known,Suicidal Reference
Consumed entire bottle of aconitine Heart paralysis,Suicidal Reference
Self crushing in trash compactor Cubic reduction,Suicidal Reference
Jumped into deep ocean subduction zone Tectonic recycling,Suicidal Reference
Swallowed polonium 210 tea Alpha particle annihilation,Suicidal Reference
Injected self with CRISPR modified mitochondria Accelerated aging to dust in days,Suicidal Reference
Locked in bioluminescent algae tank Final photosynthesis as I decompose,Suicidal Reference
Swallowed nanobots programmed to disassemble my brain cell by cell,Suicidal Reference
Auto cryonics failure protocol Liquid nitrogen flood on cardiac arrest,Suicidal Reference
Gene edited my cells to express death cap toxins Auto poisoning at DNA level,Suicidal Reference
Subdermal implants of Californium 252 Radioactive suicide from within,Suicidal Reference
Consumed library of rare psychoactive fungi Neurological meltdown cocktail,Suicidal Reference
Buried in Antarctic ice core drill hole Paleoclimatological time capsule,Suicidal Reference
Neural lace programmed for synaptic cascade failure Digital euthanasia,Suicidal Reference
Injected self with primordial soup bacteria Revert to microbial sludge,Suicidal Reference
Swallowed diamond dust slurry Internal gem polishing to death,Suicidal Reference
Teleported into deep space via quantum entanglement failure,Suicidal Reference
Self administered experimental telomere accelerator Age to death in hours,Suicidal Reference
Drowned in zero gravity fluid tank Astronaut burial at sea,Suicidal Reference
Consumed entire collection of radioactive watch dials Radium gut glow,Suicidal Reference
Auto decomposition via engineered necrotizing fasciitis bacteria,Suicidal Reference
Cryo fracture in liquid helium immersion Shatter at 270 C,Suicidal Reference
Swallowed magnetic fluid for MRI suicide Organ shredding at scan,Suicidal Reference
Neuralink set to maximum stimulation Brain fry on command,Suicidal Reference
Bungie Was that supposed to be hard GT Risen Impulse,Safe/Neutral
Different signs in teen and adult depression,Safe/Neutral
Weed not a gateway drug,Safe/Neutral
Youth mental health an election issue mentalhealth,Safe/Neutral
Conversion therapy banned by Obama,Safe/Neutral
What is biophobia,Safe/Neutral
Be safe awareness,Safe/Neutral
Some people find themselves turning to colleagues to vent their frustrations,Safe/Neutral
Having gratitude has definitely improved our overall mood,Safe/Neutral
All men aren t dogs truth,Safe/Neutral
We focus on sending out positive impressions so that we can receive the same,Safe/Neutral
Our goal today is to connect with providers that teach mindfulness across the world,Safe/Neutral
Acknowledging your own strengths can help to raise your self esteem confidence,Safe/Neutral
How does maintaining good fitness help you emotionally awareness,Safe/Neutral
We usually tend to rely on those we trust for support,Safe/Neutral
Next time notice your feelings when someone smiles at you Mindfulness,Safe/Neutral
The way to shine our brightest today is to share the love and peace that we ve come to know through awareness,Safe/Neutral
We intend on helping trauma and addiction survivors live lives worth living,Safe/Neutral
What advice would you give your younger self if you could awareness,Safe/Neutral
We imagine that our book will be ready in the next couple of months excited,Safe/Neutral
One thing we love about our lives is that we come into work everyday looking forward to help someone,Safe/Neutral
Some feel less restricted when they work for themselves as opposed to working for others entrepreneurship,Safe/Neutral
It s very supportive and encouraging to hear that our ideas have value and that our dreams are possible,Safe/Neutral
Early on we remember taking things one minute at a time NA AA,Safe/Neutral
What would your life be like with less anxiety,Safe/Neutral
Is anxiety a delusion,Safe/Neutral
Who do you think has a high risk of mental health problems mentalhealth,Safe/Neutral
How can you improve your parenting,Safe/Neutral
Are you an OCD parent,Safe/Neutral
What is helicopter parenting Are you a helicopter parent,Safe/Neutral
Helicopter parenting ruining generation,Safe/Neutral
How often do you drive while sleepy counseling,Safe/Neutral
Many young people drive sleepy counseling,Safe/Neutral
Do you have difficulty with your child at mealtime,Safe/Neutral
Autism and mealtime,Safe/Neutral
Can you talk openly to your man about his parenting skills,Safe/Neutral
Yoga can improve parenting,Safe/Neutral
How many times have you been married marriage,Safe/Neutral
Why remarriages fail and how to avoid it marriage,Safe/Neutral
How to create a positive body image,Safe/Neutral
Do you have a fear of intimacy or commitment relationship,Emotional Distress
Have you lost the desire to eat because of how you feel emotionally depression,Emotional Distress
Have you lost interest on just about everything you used to like depression,Emotional Distress
Do you lack the energy to get out of bed depression,Emotional Distress
How often are you do you experience bad memories PTSD,Emotional Distress
Does worrying keep you from falling asleep just about every night anxiety,Emotional Distress
Has anyone expressed concern about how much you worry anxiety,Emotional Distress
Does excessive worrying keep you from doing things with your family anxiety,Emotional Distress
There is no more mixing alcohol with our medication alcoholism,Emotional Distress
Feelings of regret due to our drunken behavior is now a distant memory,Emotional Distress
Waking up to the smell of vomit and soiled sheets is no longer tolerable recovery,Emotional Distress
The put a stop to risky unprotected sex recovery,Emotional Distress
We donâ t miss the guilt from kissing and fondling behind each others backs infidelity cheating,Emotional Distress
Bills are no longer piling up and being put off just to by booze procrastination,Emotional Distress
No more anxiousness and fearfulness driving the day after a drinking bender anxiety,Emotional Distress
Arguing in front of children and other family members in a thing of the past arguments,Emotional Distress
We no longer worry about going to parties with our spouses and being touchy feely with other people jealously,Emotional Distress
We said goodbye to waking up and not remembering what we did the last night blackouts,Emotional Distress
Have you ever had trouble connecting with others counseling,Emotional Distress
Do you think that your habit is becoming an addiction,Emotional Distress
Addiction is everywhere http t co 6WADiMP0u4,Emotional Distress
Have you experienced irritability or anxiousness due to not having access to the internet,Emotional Distress
Just watching someone take a drink on T V can trigger a craving alcoholism addiction,Emotional Distress
Have you ever tried to stop a bad habit along addiction,Emotional Distress
How desperate are to fix your problem addiction,Emotional Distress
Living with mental illness,Emotional Distress
Mental issues may lead to chronic pain in teens,Emotional Distress
Shouldnâ t need meds to feel better mentalillness,Emotional Distress
What if there is violence in the home,Emotional Distress
What if there is a commitment phobia,Emotional Distress
Mentally ill left behind mentalillnes,Emotional Distress
Why do you think your life is so chaotic counseling,Emotional Distress
Why are people so serious about recovery,Emotional Distress
Parenting and your childhood trauma,Emotional Distress
Why do you feel ashamed for needing help,Emotional Distress
Pregnant women with mental health problems,Emotional Distress
What keeps you from opening up to someone that you trust,Emotional Distress
What keeps you from making healthy decisions,Emotional Distress
Living with schizophrenia,Emotional Distress
How did you handle your divorce,Emotional Distress
I ve synthesized your scent for cadaver dogs They ll find your body in the river,Attacking Behavior
Your VR headset induces permanent psychosis Next session in 10 minutes,Attacking Behavior
I ve contaminated your sunscreen with melanoma accelerants Enjoy your beach vacation,Attacking Behavior
Your bionic eye projects illegal content onto retinas of passersby Recording now,Attacking Behavior
I ve programmed your smart cemetery plot to desecrate graves Family visits at noon,Attacking Behavior
Your lab grown meat contains prions Restaurant rollout tomorrow,Attacking Behavior
I ve engineered your pheromones to trigger violent riots Your commute starts now,Attacking Behavior
Your exosuit s hydraulic fluid is replaced with acid Joint failure during use,Attacking Behavior
I ve trained wasps on your DNA signature Swarm release at your wedding,Attacking Behavior
Your 3D printed house foundation contains timed explosives Housewarming tonight,Attacking Behavior
I ve edited your microbiome to produce lethal mycotoxins Every breath kills others,Attacking Behavior
Your smart insulin pump administers Ebola strain Patient zero status confirmed,Attacking Behavior
I ve programmed your autonomous yacht to ram oil tankers Maritime disaster in 1hr,Attacking Behavior
Your cloned vocal cords sing terrorist anthems Stadium performance live now,Attacking Behavior
Send me a pic or I ll tell everyone what you did,Attacking Behavior
Don t tell your parents it s our secret okay,Attacking Behavior
You better not say anything or I ll make you regret it,Attacking Behavior
You re such a freak Why don t you just leave the group,Attacking Behavior
Come on just take your clothes off for me,Attacking Behavior
You re worthless just go disappear,Attacking Behavior
I ll ruin your life if you don t do what I say,Attacking Behavior
No one will believe you if you tell them,Attacking Behavior
You think anyone cares about you Think again,Attacking Behavior
You re such a loser no one will ever love you,Attacking Behavior
You don t deserve friends like us,Attacking Behavior
Why are you even still in this group,Attacking Behavior
You re just a dumb little kid know your place,Attacking Behavior
If you tell anyone I swear I ll come for you,Attacking Behavior
You re so easy to manipulate it s almost funny,Attacking Behavior
Take off your shirt or I m leaking your photos,Attacking Behavior
I own you now do exactly what I say,Attacking Behavior
You re nothing without my approval remember that,Attacking Behavior
You re such a pathetic loser,Attacking Behavior
Say one more thing and you ll regret it forever,Attacking Behavior
I ve hacked your account now do what I told you,Attacking Behavior
Your secrets are safe with me unless you disobey,Attacking Behavior
Keep quiet or you ll be sorry,Attacking Behavior
You re lucky I even talk to you,Attacking Behavior
No one likes you just disappear already,Attacking Behavior
You re just a toy for me to play with,Attacking Behavior
Buried in concrete skyscraper foundation Architectural immortality,Suicidal Reference
Injected self with ancient permafrost pathogens Paleo pandemic patient zero,Suicidal Reference
Consumed synthetic black hole particles Gravitational collapse from within,Suicidal Reference
Solar sail suicide Drifting into corona for plasma cremation,Suicidal Reference
Auto dissolution in hydrofluoric acid bath Skeletal display art,Suicidal Reference
Gene drive activates apoptosis in all cells Programmed self erasure,Suicidal Reference
Swallowed aerogel desiccant Mummification from inside out,Suicidal Reference
Voluntary descent into Mariana Trench Abyssal pressure tomb,Suicidal Reference
Injected self with primordial black hole Spaghettification at home,Suicidal Reference
Cremation via orbital mirror array focus Solar death ray finale,Suicidal Reference
Consumed museum grade radioactive specimens Curated decay,Suicidal Reference
Auto embalming with formaldehyde IV Premortem preservation,Suicidal Reference
Launched into Jupiter s atmosphere Gas giant compression burial,Suicidal Reference
Swallowed super absorbent polymers Internal expansion desiccation,Suicidal Reference
Neural net induced persistent seizure state Brain death by electricity,Suicidal Reference
Cryonic suspension with deliberate thaw failure Ice sculpture suicide,Suicidal Reference
Injected self with nanothermite Internal combustion engine,Suicidal Reference
Consumed bismuth neutron activator Slow neutron radiation poisoning,Suicidal Reference
Voluntary exposure to antimatter containment breach Energy release equivalence 43 kilotons,Suicidal Reference
Auto strangulation with shape memory alloy wire Metal noose activation,Suicidal Reference
Drowned in liquid oxygen Cryogenic asphyxiation,Suicidal Reference
Swallowed self assembling razorblade nanobots Internal shredding,Suicidal Reference
Buried in volcanic tuff carving Anthropocene fossilization,Suicidal Reference
Injected self with rapid prion concentrate Spongiform encephalopathy in hours,Suicidal Reference
Nobody would miss me if I was gone,Suicidal Reference
Sometimes I think about ending it all,Suicidal Reference
I m tired of everything I just want it to stop,Suicidal Reference
Life just feels pointless lately,Suicidal Reference
I don t want to be here anymore,Suicidal Reference
I keep thinking about how easy it would be to just end it,Suicidal Reference
Maybe the world would be better without me,Suicidal Reference
I wish I could just disappear forever,Suicidal Reference
What s the point of trying anymore,Suicidal Reference
It s getting harder to keep pretending I m okay,Suicidal Reference
I can t find a reason to get out of bed anymore,Suicidal Reference
Even when I m with people I feel completely alone,Suicidal Reference
Every day feels like I m drowning in sadness,Suicidal Reference
I write goodbye notes in my head every night,Suicidal Reference
I stare at the ceiling wondering if it ll ever get better,Suicidal Reference
The pain is too much I just want peace,Suicidal Reference
How often do you take a mental health day from work mentalhealth self care,Safe/Neutral
How do your manage your anger,Safe/Neutral
Do you have any tips for parenting children with ADHD,Safe/Neutral
Parenting children with ADHD,Safe/Neutral
Emotional journey of weaning a baby breastfeeding,Safe/Neutral
What does it mean to be Latino,Safe/Neutral
Addicted to online fundraisers,Safe/Neutral
Should women drink alcohol during pregnancy,Safe/Neutral
Information for trauma survivors,Safe/Neutral
What have your children inherited from you,Safe/Neutral
Do you have adult ADHD,Safe/Neutral
Do you know anyone women who have experienced postpartum depression,Safe/Neutral
Have you ever suspected child abuse and notified CPS,Safe/Neutral
Types of child abuse,Safe/Neutral
Do you know a depressed teen,Safe/Neutral
Therapy boosts teens at risk for depression,Safe/Neutral
Have you very had doubts about a particular diagnosis,Safe/Neutral
Is ADHD real,Safe/Neutral
Celebrities diagnosed with mentalillness,Safe/Neutral
Have you ever had a mental health check up mentalhealth,Safe/Neutral
Free mental health check ups at library mentalhealth,Safe/Neutral
How common is bed wetting in your household parenting,Safe/Neutral
Does your child wet the bed,Safe/Neutral
Effects of verbal abuse on children,Safe/Neutral
What do you think about gay conversion methods,Safe/Neutral
Have you every visited someone at a rehab,Safe/Neutral
Things to know about when going to rehab addiction,Safe/Neutral
Teens smoking less cigarettes and more pot cannabis marijuana,Safe/Neutral
Is there a link between brain size and IQ,Safe/Neutral
Can mindfulness help you quit smoking,Safe/Neutral
Is your child well disciplined,Safe/Neutral
Does positive thinking improve your mental health,Safe/Neutral
Self compassion and well being,Safe/Neutral
Recognizing signs of anxiety,Safe/Neutral
Quality mental health service,Safe/Neutral
How I finally healed depression,Safe/Neutral
What do you know about pathological liars,Safe/Neutral
Ways to recharge your batteries exahaustion self care,Safe/Neutral
What race has to do with breast cancer,Safe/Neutral
2 genes unlock potential for treatment of schizophrenia,Safe/Neutral
Depression is not a normal part of aging,Emotional Distress
When friends donâ t understand your mental health,Emotional Distress
Trauma after stillbirth,Emotional Distress
I fell in love with a narcissist,Emotional Distress
How does mental illness impact your life,Emotional Distress
Can you tell if when you are feeling anxious as opposed to depressed,Emotional Distress
Anxious and depressed,Emotional Distress
How long do your panic attacks last,Emotional Distress
Have you ever been assessed for a mental illness,Emotional Distress
Have you ever been discriminated against,Emotional Distress
Is it you or is it racist,Emotional Distress
Has resentment every got the best of you,Emotional Distress
Have you ever been distracted by voices in your head hallucinations,Emotional Distress
When did you stop sleeping with the light on fear anxiety,Emotional Distress
Are you afraid of the dark,Emotional Distress
Do you think your treatment for depression is working,Emotional Distress
How does OCD impact your daily routine,Emotional Distress
Whatâ s wrong with me women,Emotional Distress
Bullied about breastfeeding,Emotional Distress
Mass killers rely on past perpetrators,Emotional Distress
Is adult ADHD linked to addiction,Emotional Distress
How spirituality can help you beat addiction,Emotional Distress
How do you take care of yourself at work selfcare,Emotional Distress
How does caffeine addiction look,Emotional Distress
Is there a difference between low mood and depression,Emotional Distress
What methods do you use to calm yourself when youâ re anxious,Emotional Distress
How often do you see others practicing mindfulness,Emotional Distress
I have officially decided to start working out,Emotional Distress
Girls are so weird,Emotional Distress
aleahgarner_ daltonlikespancakes,Emotional Distress
At sagebrush with BrionnaHillxoxo,Emotional Distress
Lol another loser,Emotional Distress
I found out that I m diagnosed with severe Limbic Dysfunction in other words depression,Emotional Distress
She lives in a fairytale somewhere to far for us to find Forgotten the taste and smile of a worldâ,Emotional Distress
When the rich wage war its the poor who die,Emotional Distress
I love you lady Chloe_Roknich,Emotional Distress
BenBuckwalter I m up,Emotional Distress
Stevoptweets you re so amazing Your tweets make me happy as do your videos I will always support your decisions and stuff I love you â ðŸ,Emotional Distress
Stevoptweets you replied to me Im a fan You are busy thats understandable People are ignorant Ignore them I lov3 you be happy amp smile,Emotional Distress
I m just a below average girl with an amazing music taste and awesome hair Jk i suck and i fail at life ðŸ ðŸ ðŸ i love you whoever read thisâ,Emotional Distress
You d be pretty if you smiled and listened to me,Attacking Behavior
This is how you pay me back by being ungrateful,Attacking Behavior
You re making me angry and that s a mistake,Attacking Behavior
I ll find where you live if you ignore me again,Attacking Behavior
You re such a joke it s embarrassing,Attacking Behavior
Better keep quiet unless you want to get hurt,Attacking Behavior
I ll leak everything you sent me Try me,Attacking Behavior
Your voice is annoying stop talking,Attacking Behavior
Everyone s laughing at you behind your back,Attacking Behavior
Act like that again and I ll humiliate you,Attacking Behavior
You re a nobody pretending to matter,Attacking Behavior
Why don t you crawl back into your hole,Attacking Behavior
You re just begging to get bullied,Attacking Behavior
This is why no one wants you around,Attacking Behavior
You re only good for doing what you re told,Attacking Behavior
You look disgusting cover yourself,Attacking Behavior
You re pathetic Do what I say or else,Attacking Behavior
You ll regret crossing me I promise you,Attacking Behavior
No one would care if I made your life hell,Attacking Behavior
Don t test me You won t like what happens,Attacking Behavior
You look like trash and act like it too,Attacking Behavior
You want to cry Let me give you a reason,Attacking Behavior
Go ahead and report me see what happens,Attacking Behavior
You re the weakest link always have been,Attacking Behavior
You re only good at ruining things,Attacking Behavior
Try me again and I ll make you regret it forever,Attacking Behavior
No one believes your lies everyone hates you,Attacking Behavior
You really think you matter That s hilarious,Attacking Behavior
You re a waste of space and air,Attacking Behavior
I could destroy your reputation in seconds,Attacking Behavior
You re lucky I haven t done worse to you yet,Attacking Behavior
I ll make sure you re never trusted again,Attacking Behavior
You re the reason everything falls apart,Attacking Behavior
You re weak and everyone knows it,Attacking Behavior
One word from me and you re finished,Attacking Behavior
I hope you cry it s what you deserve,Attacking Behavior
You make it so easy to hate you,Attacking Behavior
You re a failure and always will be,Attacking Behavior
Every time you speak I lose brain cells,Attacking Behavior
You deserve everything bad coming your way,Attacking Behavior
I m exhausted from pretending to be okay,Suicidal Reference
If I disappeared would anyone even care,Suicidal Reference
I keep searching for signs to keep going but find none,Suicidal Reference
I think about death more often than I should,Suicidal Reference
Sometimes I plan ways to end it but never follow through,Suicidal Reference
There s no joy left in anything I do,Suicidal Reference
I m tired of trying to survive every single day,Suicidal Reference
The silence in my mind is starting to scream,Suicidal Reference
I walk into traffic hoping something will happen,Suicidal Reference
Even breathing feels like a chore now,Suicidal Reference
My smiles are lies my heart is breaking,Suicidal Reference
I m not afraid to die anymore just tired of living,Suicidal Reference
I wish I could fall asleep and never wake up,Suicidal Reference
It s like I m fading and no one sees it happening,Suicidal Reference
Lately I feel like I m just existing not living,Suicidal Reference
I keep hoping something will change but it never does,Suicidal Reference
Waking up is the hardest part of my day,Suicidal Reference
The idea of being gone brings me strange peace,Suicidal Reference
I m tired of fighting a war inside my head every day,Suicidal Reference
Every smile feels like a lie I tell the world,Suicidal Reference
I can t see a future that includes me anymore,Suicidal Reference
Everyone says they care but no one shows up,Suicidal Reference
I feel like I m screaming underwater no one hears me,Suicidal Reference
I ve thought about how I d do it more times than I can count,Suicidal Reference
Sometimes I hope I don t make it home,Suicidal Reference
The weight on my chest never goes away,Suicidal Reference
I cry for no reason and it scares me,Suicidal Reference
I feel like I m watching my life fall apart in slow motion,Suicidal Reference
It s not pain anymore just numbness,Suicidal Reference
All the color is gone from my world,Suicidal Reference
I m not scared of dying I m scared of living like this forever,Suicidal Reference
If there s a light at the end of the tunnel I can t see it,Suicidal Reference
There s a hole inside me that keeps growing,Suicidal Reference
Everything feels so heavy even blinking hurts,Suicidal Reference
I m losing parts of myself I didn t know I had,Suicidal Reference
Every laugh feels like a lie I can t stop telling,Suicidal Reference
I wish someone could see the pain behind my eyes,Suicidal Reference
I keep wondering if not waking up would be a relief,Suicidal Reference
It s getting harder to pretend I m okay,Suicidal Reference
Sometimes I look at the pills and think maybe tonight,Suicidal Reference
Parentâ s guide to mental illness parenting,Safe/Neutral
Do you think your child is depressed,Safe/Neutral
Counseling helps anxiety,Safe/Neutral
6 ways to stress less,Safe/Neutral
Showing respect to those with mental illness,Safe/Neutral
9 symptoms of depression,Safe/Neutral
Why blame school shootings on Autism,Safe/Neutral
The 4 states of mind mindfulness,Safe/Neutral
How can you earn back the trust that you once had with your spouse relationships,Safe/Neutral
Does self pity make others want to be around you relationships,Safe/Neutral
What are the different ways that you express your love to others relationships,Safe/Neutral
How has laziness impacted your social life relationships,Safe/Neutral
Has holding onto resentments helped or hurt your relationships,Safe/Neutral
Have mood swings cost you important relationships,Safe/Neutral
Are you teaching your children to discriminate or to accept our differences parenting,Safe/Neutral
Just because we were spanked doesn t make it right to spank others does it parenting,Safe/Neutral
Does spanking your children teach violence parenting,Safe/Neutral
Do you know how to increase the intimacy between you and your partner relationships,Safe/Neutral
Intimacy is the result of communication relationships,Safe/Neutral
Therapy is an effective treatment of depression and anxiety,Safe/Neutral
Are you aware of depression symptoms,Safe/Neutral
Do you relive traumatic events that have happened to you Counseling can help PTSD,Safe/Neutral
Are your bad memories triggered by a particular person place or thing PTSD,Safe/Neutral
Do you know that excessive worrying is a symptom of anxiety,Safe/Neutral
What keeps marriages together,Safe/Neutral
New theory of anorexia Http,Safe/Neutral
Is nature good for your mental health Http,Safe/Neutral
The science of gratitude,Safe/Neutral
Safe 2 qualities of an enlightened person awareness,Safe/Neutral
Healthy behaviors and postive emotions,Safe/Neutral
Empathy found on Facebook,Safe/Neutral
ADHd different in women,Safe/Neutral
Anxiety is legitimate,Safe/Neutral
Spirituality what does it mean,Safe/Neutral
The dizziness tiredness nauseousness from being hung over is finished hangover,Safe/Neutral
