prompt,completion
SW1128 but the smart money is always on index funds. A Random Walk Down Wall Street is a good book to read.,Safe/Neutral
verocaldy lol I do the same shit. I'll sell my Yamaha to you if you want an electric one some time soon.,Safe/Neutral
I haven't talked to my one friend in 5 days. That's strange because we usually talk almost every day. I'm disappointed about that.,Safe/Neutral
RT ComplexMusic: Nicki Minaj and David Guetta take the stage to perform 'The Night Is Still Young.' SLAY NICKI. #BBMAs,Safe/Neutral
BertShowBert: NICKIMINAJ's performance was one of my favorites of the night. I would slide down those hips and scream 'weeeeeeeeeee.' #BBMAs,Safe/Neutral
There are some great things to come from technology! I'm worried it's making our lives pass right by us though.,Safe/Neutral
sarahaljayy I know right! You should tell him that. I can't live without my dose of teh tarik every morning.,Safe/Neutral
"Just to be straight out, I've heard from the school. But Temple is BSing, and the football coaches are too busy to answer. Still, the school did answer.",Safe/Neutral
"If you want a #Leo to notice you, don't ignore them ever. They want to be the center of attention always.",Safe/Neutral
"RT iriswestaIIn: Hey netflix, y'all need to collaborate with camphalfblood and make a Percy Jackson / Heroes of Olympus series already, thanks.",Safe/Neutral
"jonblower tried to call you just now matey, will try again in a bit! Exciting times with this footie event now!",Safe/Neutral
Notts_TV #Notts singer laurenlovejoy6 is performing pitch side our son Toby who has #autism is mascot. Top marks to Official_NCFC. (2/2),Safe/Neutral
"For a second there, I thought POTUS's message to FLOTUS was intended for Trump. Future Leader of The United States.",Safe/Neutral
"When my iPhone stays on the same battery percentage for a long time, I know it's about to die out of nowhere.",Safe/Neutral
"cameronhoodkin, I mean, at least on my side of Stan Twitter, everyone loves Archieronnie and Bettyronica. I don't know in the real world, though.",Safe/Neutral
"cameronhoodkin, me too, but it's like, I don't want to go in and come out like a TMI vs. Shadowhunters fan, to be honest.",Safe/Neutral
One good reason why computers can do more work than people is that they never have to stop and answer the phone.,Safe/Neutral
RT 5SOS_Daily: 5SOS' new album makes me happy. 5SOS' new songs make me happy. 5SOS in general makes me happy.,Safe/Neutral
"hananyxnyx puteih, yeah, I keep or write all my notes on my iPad, but Teih doesn't have classes, so I don't see the point.",Safe/Neutral
"Me on the sidewalk, avoids eye contact almost completely. Also me on the sidewalk, 'Oh, hey there, worm. How are you, buddy?'",Safe/Neutral
"People always say, 'We can't help it, depression is a disease.' Actually, there is medication, counseling, etc. It can be treated. Christ.",Safe/Neutral
We spend too much time dwelling on the shit that we can't change and not enough time focusing on what we can.,Safe/Neutral
"Jokes on you guys, it's December 21st and we all actually died. If you think you're alive, it is just an illusion.",Safe/Neutral
I'm really tired and feel like I'm going to throw up but I'm not hot so my nurse won't do anything. Ugh.,Safe/Neutral
tyleroakley wouldn't be able to do a video with Lady Gaga because he would die of fangirling before she even showed up.,Safe/Neutral
Can anyone help me buy Metal Gear Rising Revengence on Steam and I'll pay you back with an equivalent amount of items.,Safe/Neutral
"JordanEB1405, I agree with a lot of other things others have said, but this is a much overlooked part of the conversation.",Safe/Neutral
"Next semester I don't have a single class before noon and none on Fridays. I don't often quote Charlie Sheen, but #winning.",Safe/Neutral
"RT Tha5SOSFamily: Sounds Good Feels Good outsold its closest rival 2:1. Meaning, for every 2 copies it sold, its rival sold 1.",Safe/Neutral
"RT cameronhoodkin: DoveCameron Kat_McNamara arden_cho dove can be natalie, kat can be dylan, arden can be alex. It's solid, let's do this.",Safe/Neutral
"JackDineen1, new media highlights the hypocrisy of humans. Tragedy is global, but many choose to ignore what's not on their doorstep x",Safe/Neutral
"threehares I'm doing double shifts for the next 2 days, I doubt I'll be in any shape to go out after. :(",Emotional Distress
"I was told when I was diagnosed with depression that I needed a family doctor. 2 years later, still can't find one.",Emotional Distress
Retweet from jephjacques: I propose adding JRGB (Joke Replies Get Blocked) to the end of all tweets sincerely asking for advice or information.,Safe/Neutral
"_ChiefKia, can you direct message me? We are working on a story about what happened this morning. Our condolences about your friend.",Safe/Neutral
"normaajean_, could you direct message me? We are working on a story about last night's shooting. Our condolences about your friend Jabri.",Safe/Neutral
CeeWaterfalls Could you direct message me? We are working on a story about last night's shooting. Our condolences about your friend Jabri.,Safe/Neutral
"MistorResistor Sure, from the nipples down he's a'ight, but doesn't exactly do it for me. I'm more into the barrel-chested lumberjack look.",Safe/Neutral
"Converted to our currency, that's RM 90 000. One day, I'll own you one day, baby. Finds a sugar parent.",Attacking Behavior
"gaj_2 lucydiangkasa, but I can't see for more than 10 feet away. Life is so unfair.",Emotional Distress
"marijuanx, that's actually not farfetched. I handle acids on a daily basis. Be careful for what you wish for. I might die.",Safe/Neutral
"Tyler *eats ice cream*. Troye a month later *eats ice cream*. Fandom: 'OMFG, Troyler is real! This is proof! OMG, OMG, OMG!'",Safe/Neutral
I forced myself to only eat half my Chinese food to make it go further and 15 minutes later I'm starving again.,Safe/Neutral
"Stevoptweets, I don't know. I don't see anything good about me. I'm just a below average person with an above average music taste.",Emotional Distress
"RT cameronhoodkin: Jamie and Landon... a ship. A couple that love each other. A good couple, the best.",Safe/Neutral
I'm still thinking about the last scene with 'our love is like the wind.' Why did you do this to me?,Safe/Neutral
I really didn't need Shane West to happen to me in A Walk to Remember. I really didn't need this.,Emotional Distress
"cameronhoodkin, I also genuinely have no preference because I will love whomever you pick; I'm just trying to decide who I'm using.",Safe/Neutral
"cameronhoodkin, parents just move them at night and make 'messes' for them and stuff; they report back to Santa if you're bad.",Safe/Neutral
"datukhensem Hahahah. Dah fikir nak beli? Also, I found something way cheaper, more durable, and comes in faster: Ultrasabers. 3 weeks.",Safe/Neutral
The reason I was supposed to go see my mom was she wanted to talk to me about something face to face.,Safe/Neutral
If you've never truly felt this indescribable energy deep within yourself... I can't begin to share it... It's intensified by my faith in God.,Safe/Neutral
"I honestly feel GREATNESS courses through my heart, my blood, my veins. It's something I can't explain; you got it or you don't.",Safe/Neutral
"Damn, these late night thoughts. Growing up, I used to know about art, illustrating magic, and decoding hieroglyphics; learning used to be my passion.",Emotional Distress
"iriswestaIIn, yes, she was a producer, I think? Just yikes. Okay, listen, I'm still waiting in vain for a PJO series too.",Safe/Neutral
"lydiamcrtins, doing your cute ass self, and you best send me pics of you in the top. Thank you, that is all.",Safe/Neutral
"I know Sam did not ask for me to unleash my Bellamy/Bellarke meta on her in our texts, but here I am.",Safe/Neutral
"My New Year's resolution is to stop drinking. If Foxy can do no drugs for a year, drinking can't be too bad.",Safe/Neutral
It's cool that people like New Zealand. I like New Zealand too. Didn't choose to born here but I wouldn't change it.,Safe/Neutral
threehares threehares It may be a sweater that wants to be a poncho but can't commit (thanks nickcalder for clearing that up.),Safe/Neutral
"I forgot the surgical ward clerks do shift change half an hour later than the rest of the hospital. Oh my God, this day!",Safe/Neutral
KenyonMartinSr: I didn't have a father growing up. We all know that. What's George Karl's excuse for being a terrible person?,Attacking Behavior
SaadSaleem99: If you can't handle me at my worst then don't bother because that's pretty much the level I operate at.,Safe/Neutral
RT mnwild: Byfuglien takes a minor penalty with 2:03 left in the third period so #mnwild will head to the power play!,Safe/Neutral
Does anyone else remember guys with the spiky hair/centre part combination in the 90s or was that just my own horrible nightmare?,Safe/Neutral
EmmyCic: 'A movie targeted to women like this is such pandering' ignores how the entire world is designed for male media consumption.,Safe/Neutral
"My left knee has been aching constantly, so that means either the apocalypse is coming or I'm an 80 year old woman.",Safe/Neutral
"I understand the importance of discussion, but after the 100th time I would really like to show them my 'aggressive feminist opinion.'",Safe/Neutral
"TheSilentG No, better! A shitty car trying to look like a douchey expensive muscle car. Like a Honda Civic with a spoiler!",Safe/Neutral
"TheSilentG That's good! Or, we could go the meta-route and make it a Pinto - something that explodes at the slightest provocation.",Safe/Neutral
"iriswestaIIn casstims, I choked! Stop! I talk about this scene a lot, and I wasn't going to bring it up, but same.",Safe/Neutral
"My friend told a boy I used to like that I like him, and he just told me she told him. Oh my god.",Safe/Neutral
"Then kindergarten when he was 5. His parents were called by the school because during playtime, the other kids were playing around.",Safe/Neutral
"Pendant_kun, well, good luck. The government takes forever to do anything, and then waiting for USPS is like icing on waiting cake.",Safe/Neutral
RT totalfratmove: Claiming you 'would give anything to put the pads back on' despite having a mediocre high school sports career. #TFM,Safe/Neutral
"Aleph asked Hiroko if they could go to McDonalds, to which Hiroko replied no, stating that Zayin made a nice dinner at home. Aleph then responded, 'I hate this fucking family.'",Emotional Distress
There's so many reasons I can't stand females. I think I allowed TV comedians and shit to skew my feelings toward them.,Attacking Behavior
"Redskins RGIII, why? RG3, just be smart and make sure you're 1000% before you return. Can't afford any more injuries, big dog. Good luck.",Safe/Neutral
"I mean, I don't actually care, but considering I participate in very little discourse besides retweeting, this is really funny.",Safe/Neutral
"Forever_CaBAEyo, not much. They just panned around and let everyone say hi and answered a question or two; they weren't streaming long.",Safe/Neutral
I drove around the neighborhood. There are 7 other cars parked in the street which don't have 2 other cars in the driveway.,Safe/Neutral
"So much love being spread about the album, I feel full of joy! Have you all heard it yet? X",Safe/Neutral
"Chances are, if there's symptoms of it, you could treat it earlier before it spirals into something uncontrollable. Trust in modern medicine.",Safe/Neutral
RT RyanSeacrest: Props to you if you're at the gym right now. I give you full credit. I'll be over here eating.,Safe/Neutral
"Mytheorem, I joined one of the custom sabers groups. Sorry, not enough information. He/She sells this empty body without electronics. It needs to be assembled yourself.",Safe/Neutral
"FantasticJerk, the entire cinematic of CP2. Literally, that's it. Game is amazing but strays from the conventional storytelling standards.",Safe/Neutral
"If he asked me back out within the next few days, I'd say yes a thousand times.",Safe/Neutral
"Someone passed on, and all you had to do was give condolences. But no. You're incapable of such acts of kindness. Pity.",Attacking Behavior
Me: I never noticed I had lesung pipit. This is a lesung pipit right? Dad: Lesung babi. For you. Lesung babi.,Safe/Neutral
"I will literally never not be bitter that they didn't get to be friends or even meet, considering how similar they are.",Safe/Neutral
RT OCTranspoLive: Delays of 15 to 20 minutes can be expected on many routes due to slippery road conditions and traffic congestion.,Safe/Neutral
"__LuLuMag, I don't cheat on my woman. Well, unless I get a loose chick. Other than that, I don't cheat.",Attacking Behavior
"Happy birthday cuz _frosted_blakes, I hope you don't die on your 21st, your next case is on me homie. See you soon!",Safe/Neutral
"Real shit, I've seen grimey shit out here. Bitches leaving niggas when they wasn't even locked up because of the shit they did. Wasn't even gone long.",Safe/Neutral
I would feel so much better if HillaryClinton had won and was building her cabinet in preparation for her new administration. #TrumpSucks.,Safe/Neutral
"After taking a risk with that FB note, the radio is rewarding me with some great songs I haven't heard in forever.",Safe/Neutral
TimCiescoNBC5 Here's the good news. No need to change your colors for the Final Four. Blue and definitely Orange will work. #BeatUNC,Safe/Neutral
Dallas DA Susan Hawk at town hall meeting: 'I have a personal struggle with mental illness as I was diagnosed with depression.',Safe/Neutral
"meyrabyha muhdraffiqq, how dare you. It is not a torchlight, okay. It's a glowing dild - okay, you know what. Girls will never understand.",Safe/Neutral
Just because I smile and am polite when speaking to you doesn't mean I want to sleep with you. It's called manners...,Safe/Neutral
"Salon Hey Joy, this morning was a complete failure!! Your face/neck very red, swallowed so much, very nervous. Yes, men/woman guest. Sorry!",Safe/Neutral
"SopanDeb Another issue! Portifino Resort, Pensacola Beach FL. Carved off the end of National Seashore N Park, in his district, Brass marker.",Safe/Neutral
This shit is barely bigger than my iPad. This shit is so old the screen is 4:3 ratio!!! Damn near a square.,Safe/Neutral
These new dudes have girls thinking anything is good. I curve females like a light-skinned person in 2016. That is annoying.,Safe/Neutral
San Diego should've been gave up the Chargers. I've been downtown multiple times DURING Chargers games and don't see fans in jerseys.,Safe/Neutral
brianstelter PressSec Russian style news...only what DRT wants known and who he wants to know it! This is headed for a Stalin-like plan!,Safe/Neutral
"ObamaMalik, anyone that would go against a brother, the first Black President, just can't be alright. I understand the Alt Right; hatred works!",Safe/Neutral
What is the most amount of times you can Shazam a song? Because I just Shazamed 'She's Kinda Hot' 60 times.,Safe/Neutral
People follow me just to get a follow back and then unfollow me. Don't get it. There's more to life than followers.,Safe/Neutral
When you're at the bar and niggas with baggy clothes and fitted hats walk in... '2006 just walked through the door',Safe/Neutral
Chloe_Roknich I'm just really excited for summer. I miss my friends. You're the greatest friend to have. I love you so much.,Safe/Neutral
_5SOSFAMUPDATES I'm pretty sure they'll be announcing the 'secret location' for derpcon. Which will probably be at the location on the map.,Safe/Neutral
"hananyxnyx, it doesn't look brown nor taste like metal. Wouldn't all the countries face pipeline corrosion issues as well then?",Safe/Neutral
"wandayunita, yeah. I guess. Microbes could still exist in the pipelines. But still, US drinks tap water though. What's the secret? Hehu.",Safe/Neutral
"Tomorrow: up at 5:30. Get ready, rush hour traffic to 8 AM appointment, then long traffic drive back after 50 minutes of irritation. Repeat every Thursday.",Safe/Neutral
Where my mentality was then doesn't compare to how much I've grown inward as a legitimate monster. Now I envision facing NFL linemen.,Safe/Neutral
"LeoZombie: Common gym thought: 'Man, everyone here is really well dressed, athletically, and I'm in PE shorts and a novelty t-shirt.'",Safe/Neutral
But. Apparently since we made her wait thirty minutes to get our pizza that was all invalidated. We didn't do anything. Allegedly.,Safe/Neutral
"BibliophileRen, hugs. You're brilliant and I have faith in you! Sending good vibes your way. Deep breaths and keep calm like Jem.",Safe/Neutral
"So what, it's only 9:42 pm, I'm sleepy so I'm going to sleep for at least a couple of hours or more.",Safe/Neutral
"mattforohio JoeNBC CNNMoney Propaganda wins, great pair of liars necessary for the win! Why did the guests, most, cave to Joe? Sad day!",Attacking Behavior
"As per NCAA D2/3, I've only exhausted 2 or 3 out of 10 semesters to compete in collegiate sports. Fresh start. Watch me work.",Safe/Neutral
"Oh my god... I don't know where Amie is, but I know this girl isn't trying to get me to watch Rogue One when that happens...",Safe/Neutral
"cameronhoodkin, the fandom used this same pic and another to crop Malia out and put Stiles in, lmfao, so this is cute.",Safe/Neutral
"Reading stories like this gives me hope, man. That if you like doing what you do, you'll be rewarded for it someday.",Safe/Neutral
"Tagged, the support is non-existent. So, no return of this tweet, or suing for harassment. Last and final tweet. Goodbye.",Attacking Behavior
techiem2 we have signs. We have highlighted signs. These people have been shopping with us for years. They know about the fees.,Safe/Neutral
My cat is a spoiled brat. All she has to do is cry and I'll do whatever she wants me to do.,Safe/Neutral
"cthagod, am I mistaken, or were you talking about the Group, not individual success? And, Michael Jackson's solo career dwarfs your guys.",Safe/Neutral
"cthagod People be fucking with you everyday. I know I've messed with you from time to time. Stay strong, my young brother.",Safe/Neutral
"If God gave me the opportunity to go to Heaven right now, I'd take it. I'm really not happy here on Earth.",Suicidal Reference
DerySpeaks Shouldn't Boeheim have retired by now? He could be relaxing on a beach in Florida rather than getting his ass whipped.,Safe/Neutral
"When I was just a child, Christmas was a magical time. Now, it's a time to thank God for my son's birth.",Safe/Neutral
HogwartsLogic: Petition for there to be seven books about Teddy Lupin and his adventures at Hogwarts as a badass blue-haired teenager.,Safe/Neutral
"Pappiness: In one speech, #MerylStreep showed more bravery and empathy than Donald Trump has shown in his entire sad, privileged life.",Safe/Neutral
"I'm sick of this motherfucking shit, Kaitlyn. Yeah, I'm gonna fucking call you out. Stop trying to make shit even worse!",Attacking Behavior
"PikaHikariKT, also she does a lot of other stuff to him too. Push him off lifts, dress him in bright clothes, etc.",Attacking Behavior
"LonerDreamer, well she just got done with finals. I think she's exercising pent up rage. It's hard being an engineering major, apparently.",Safe/Neutral
"Kozilekk, oh! Okay, get this. We can see light, right? Thus it exists. Maybe as particles even tinier than those of electrons.",Safe/Neutral
"Kozilekk, I don't know. It sounds silly, but I've always had this theory that waveforms actually have a solid form that's much more minute.",Safe/Neutral
"dollahkhair, it's good to maintain a different persona. People will lower their guards when they know you're dumb. We already established this.",Attacking Behavior
"hurelainn Amrladly_, Huril says she'll ask her parents first. Also, she said you're cute. (Just kidding, I'm the one who said that).",Safe/Neutral
unknownoddity Baziu_ CosmicLin I got 2 hours of sleep due to nightmares and pain but there's still plenty to be happy about.,Safe/Neutral
"unknownoddity Baziu_ CosmicLin, I want you to be happy and that hasn't changed. Just please try not to self-hate, it leads nowhere.",Safe/Neutral
"unknownoddity, Baziu_, CosmicLin, always be able to help, and you won't achieve anything on your own unless you learn to be strong.",Safe/Neutral
I want to perm my hair but I'm scared that it might not turn out the way I imagine it to be.,Safe/Neutral
DeionSanders I can't believe you told that dude his team was only gonna have one game in the playoffs. LOL. #Truth #NFLChannel.,Safe/Neutral
MissLusyd Tory_B_Martin azarkansero and with that. I should go to bed. I'll probably be awake in a couple of hours. It happens.,Safe/Neutral
Q: What's the difference between a Mac and an Etch-a-Sketch? A: You don't have to shake the Mac to clear the screen.,Safe/Neutral
angela_rye Are people still bothering you because you complained that the TSA violated you? You've got more patience than I'll ever have.,Safe/Neutral
azarkansero I found a one shot that explored it and I wanted it to be longer. It's a shame I can't write.,Safe/Neutral
"azarkansero I'm actually a pretty silent player. I'll yell at companions and talk to the screen but my sister should stream, to be honest.",Safe/Neutral
So my sister is home and my dad has roped her into watching all six Star Wars movies. In 'chronological' order. Hahahahahaha,Safe/Neutral
MissLusyd I have no idea. My throat hurts too. I think it's dry sinus or something since I feel pressure and junk.,Safe/Neutral
"Soap and education are not as sudden as a massacre, but they are more deadly in the long run. - Mark Twain",Safe/Neutral
It would be nice to see Stafford drive back down the field and get the #Lions another score right before halftime. #MNF.,Safe/Neutral
"MissLusyd, we all have our coping mechanisms. And I think no human being should treat another like shit, but eh, life happens.",Safe/Neutral
JosinaAnderson It's still a game and they're trying to out distance the Chiefs in order to win the division. Injuries just happen.,Safe/Neutral
It's more satisfying when you start from the bottom and make your way to the top. Instead of just downgrading each time.,Safe/Neutral
"I've always said this, it doesn't matter who tries on my man. What matters is how he responds. That's all.",Safe/Neutral
"I don't support bootleg merc. But dear god, $80 for a standard sized plush toy is too much. Get your shit together.",Safe/Neutral
"FaezNajmuddin, oh cool. People say I look just like him. *brushes dust off shoulders* Can I be your favorite people too?",Safe/Neutral
Funny thing about death is the fact that you randomly want to contact the person but then you remember 'eh. They're no longer there.',Safe/Neutral
I would buy it but I'm waiting for the choc mini to either drop on Massdrop or go on sale on Amazon.,Safe/Neutral
"I feel like it's fitting that PLL and TW had to die for Riverdale to rise, and I, for one, feel #blessed.",Safe/Neutral
RT blackcanarey: imagine thinking they had no story left for laurel when they literally added a male laurel lance in season 5,Safe/Neutral
"Talks with my niggas about females... Fuck them!!! Bro, there's no type of reason for all that relationship bullshit, especially at this age.",Attacking Behavior
"I'm always uncomfortable, especially now that I've picked up so much weight. I'm the heaviest I've ever been in my life. #depressed.",Emotional Distress
Wake and bake seems different now that I only use marijuana as medicine. Can't smoke recreationally like in my younger days. #cannabis.,Safe/Neutral
"Do you have a... thing to go on, you know, a thing? No, because I have no idea what you're referring to.",Safe/Neutral
I was trying to be funny and friendly and it blew up in my face. Turns out I came off as condescending.,Safe/Neutral
TimCowlishaw That game wasn't any fun for the Lions defense. 42 points against Dallas last week and 31 against Green Bay tonight.,Safe/Neutral
"Lions, how come Caldwell can't coach well enough to beat a good team, and the Redskins don't count as a good team?",Safe/Neutral
hollyrpeete I had robotic kidney surgery last year. I don't know what I would have done without Medicaid. I'm going to miss President Obama.,Safe/Neutral
"Baziu_ CosmicLin unknownoddity I don't see why 2014 sucked, you came to terms with being trans and are comfortable with yourself now.",Safe/Neutral
"MEETtheBatman, you heard me. When shit hits the fan, you'll just end up detaching yourself from the problems and just move on.",Attacking Behavior
"cameronhoodkin, honestly, it sounds stupid, but I genuinely feel like MBTI types are a good way to feel people out, but",Safe/Neutral
"Halsey is dropping new music this year. Everyone else go home, I'm already claiming this as my favorite album of the year.",Safe/Neutral
Fox TCA panels are today and I just want to know if Pitch is getting a season 2! Just announce it either way fox.,Safe/Neutral
"lydiamcrtins, I guess just let me know if you have any thoughts or questions about it... We're still on for Tuesday, though, right?",Safe/Neutral
RT lydiamcrtins: This is just a PSA that adclaidekanes is the best birthday present ever and the most wonderful human I know.,Safe/Neutral
Hopefully she's nice though. She's retiring this month and she told the other lecturers that she liked me. So yay? Rant over.,Safe/Neutral
"I fucking walked into work with my shirt inside out. I've been like this for an hour. God, no, fight! Today is cancelled.",Safe/Neutral
"Or, or. I could write my own poems in it. Or some motivational quotes. Tsk. So many choices to be made.",Safe/Neutral
"mijanrusli, from what I've gathered, 2 is an improvement in all ways, especially the newest version that's out for the PC.",Safe/Neutral
"Rumi_Quote: Love is cure, Love is power, Love is the magic of changes. Love is the mirror of divine beauty.",Safe/Neutral
"KayHargrave: RichardMylan autism_daly I work with adults with autism, good to see a well known actor contributing to the awareness.",Safe/Neutral
"Fool me one time, shame on you. Fool me twice, can't put the blame on you. Fool me three times...",Safe/Neutral
"cameronhoodkin, honestly, I just never liked her. I wish I had been woke enough to have real reasons, but... her and Alison... yikes.",Safe/Neutral
"cameronhoodkin, no, I know you're gone. I just meant the show in general, but yes, you, me, and Sam, I'm hyped!",Safe/Neutral
"There's so much science jargon, I'm afraid I'll forget how this process works by the time we actually get to it.",Safe/Neutral
"Oh wow, Cameron and Kirsten are bickering so much. I can't wait until they become willing to die for each other.",Safe/Neutral
"unknownoddity Branchlord I don't see how you can hate on Hawaiian pizza like that, most people probably haven't even tried it.",Safe/Neutral
"I've never been hit by a car, but I have a feeling it feels like the first day of a period.",Safe/Neutral
"If you haven't been up until 4 AM watching Comic Con panels, have you really ever actually been on the internet?",Safe/Neutral
"hananyxnyx fishfqh naddyduddy well hey. As long as I have Zyl, I don't care about what happens to anyone else's relationship.",Safe/Neutral
"dollahkhair when you apply pressure to it, it reverts back to its original form via sublimation. Because the intermolecular force broke.",Safe/Neutral
My sister has given consent to me tagging her in all of my live tweeting making fun of her. Score. doodle_thebug,Safe/Neutral
I've got to do something about this. It's not going to go away on its own. I can't take it anymore.,Emotional Distress
"farmifahmi, that I can order the cheapest electronics one but with changing colors? Haha. Confused. I emailed them twice, no reply.",Safe/Neutral
"TroylerAholic, I can't share nonexistent attractiveness. Even if I was attractive, why would I share with you? You're already too pretty.",Safe/Neutral
My old bus driver refuses to drive me to school because I'm not an exact mile away. I'm 0.9 miles away.,Safe/Neutral
"This Con Ed truck has been sucking shit out of a sewer since 5, and it's so loud. Just leave already!",Safe/Neutral
"I actually have that on my list, claryisabelles! I'm slowly making my way to it, but I've heard great things, to be honest.",Safe/Neutral
"No shit, it's hard to do a GA show without BC? If you knew that, why did you kill her off!",Safe/Neutral
How can people take the time to hack a computer? I don't even have the patience to solve a Rubik's cube.,Safe/Neutral
"If Patrick Bitchass Chung wouldn't have been holding like a dumbass, we wouldn't have even gone to OT. Fuck, fuck, fuck.",Safe/Neutral
"hananyxnyx ahmdariff, 1TB here. Hello human. Also, I think it's HDD. 1TB SSD was what? More than 1k Ringgit?",Safe/Neutral
My dad asked for my help to view one of his emails from the iPad and I accidentally deleted it.,Safe/Neutral
Killing civilians is NOT jihad. Suicide is NOT jihad too. What the fuck is wrong with you.,Attacking Behavior
"I'm sitting here drinking coffee, iced tea, pumpkin spice liquor and Thera-flu to feel better. Something is wrong with this picture...",Emotional Distress
"Chris_Villain, trust me, I've been there. Sometimes I want to hide. Thank goodness for concealer! You're gorgeous regardless, so remember that.",Safe/Neutral
"Merry Christmas, angela_rye, and I hope you don't encounter the TSA again over the holidays. Stay safe and God bless you.",Safe/Neutral
Watching the tweets between you and corey_phx is quite entertaining. Talk about being unarmed in a battle of wits! LOL.,Safe/Neutral
It's so rare that all four of us are here upstairs. Tali has so many people to smell during the movie.,Safe/Neutral
"GenevieveVerso liz_smith333 TheFuxedos MissLusyd Tauri3l, thank God I work for the state and my store never has to do Black Friday.",Safe/Neutral
"GenevieveVerso, 'Paige, you aren't doing this right.' 'Then why don't YOU do it, Michael Ann?' 'I'm helping mom with dinner.' Help!",Safe/Neutral
"GenevieveVerso MissLusyd, uh well. Because my great grandpa's dad made moonshine during Prohibition and they wanted to get away from that.",Safe/Neutral
This weekend I need to go through the people I follow and unfollow cause my home feed or whatever is crazy.,Safe/Neutral
"GenevieveVerso MissLusyd, though to be honest, I'm descended from illegal moonshine makers, so I don't know how I ended up being such a lightweight.",Safe/Neutral
No snuggles until princess Tali has filled her quota of kitty fetch. No sleeping either unless you want your face licked.,Safe/Neutral
Then I remembered that I haven't slept since yesterday...nor have I eaten any meals. Right. Time for breakfast...at 5 pm. Lel.,Safe/Neutral
"Oh my god, it's been 10 months since the Shannara finale aired. I'm so tired, when will literally any news surface about season 2?",Safe/Neutral
Feels better already knowing what's wrong. Thankful for my community through the past few weeks. You guys rock harder than AC/DC.,Safe/Neutral
Q: What's the difference between USL and the Graf Zeppelin? A: The Graf Zeppelin represented cutting edge technology for its time.,Safe/Neutral
RT mnwild: #CapFinn Koivu gets his second goal in as many games. #mnwild 1-1 with #lakings in the third period. #MINvsLAK.,Safe/Neutral
"The only thing I do on Instagram is try to be cool because my entire grade follows me on there, ew.",Safe/Neutral
"MissLusyd, you should carry yourself in a way as such. You shouldn't change anything except how you think about yourself.",Safe/Neutral
"One of these days I will do enough sit-ups to have abs of steel. Sigh, why is exercising so hard?",Safe/Neutral
"'If you don't swim you'll drown. But don't move.' Yep, I just told you to die, bitch.",Attacking Behavior
"Yeah, I've tried so many harsh cleansers, just getting into natural stuff and exercising and trying to do less makeup stuff!",Safe/Neutral
"Or 'hang tengah busy ni. Karang hang text.' It led to a lot of confusion. Also, very dumb and blonde.",Safe/Neutral
Hey tyleroakley you wanna like butter up your hand and let it slip into my follow button since you can't sleep?,Safe/Neutral
"Hey Twitter people, quick question, anyone know any 'school appropriate' poets? I need it for a project I'm doing. Help, please.",Safe/Neutral
"Michael5SOS _5SOSFAMUPDATES, you be talking forever, fangirling and such, and Ash is all like, 'lol nope, I'm done with you.' xD",Safe/Neutral
I think it's pretty sad that it's only 7:30 on a Friday night and all I want to do is sleep...,Emotional Distress
It's 2 in the morning and I can't sleep... I'm also crying for no reason... I make so much sense... Not!,Emotional Distress
"So, all of the issues my computer has caused me for this past week were all because it needed software updates.",Safe/Neutral
I'll pay you anything if you can correct my son's eyes. Surgery. Operations. Transplant. Anything. As long as he can see.,Emotional Distress
WillsShadow unknownoddity I used to get horoscopes because they usually had positive criticisms or good wishes that helped me stay focused.,Safe/Neutral
Not sure why kids these days like to take steroids to gain muscle mass that much. That shit is dangerous yo.,Safe/Neutral
"Roanne79: It's important to learn to laugh at ourselves, don't take life too seriously. - Geri Halliwell. TuesYONG TillTheEnd.",Safe/Neutral
"Bushrandym The_NewRight wikileak, she never voted for or ordered an abortion! The law was passed in 1973! The evangelical jerks, glory joke!",Attacking Behavior
"You know the really dumb decisions that you try not to make in games? She makes all of them, because why not.",Safe/Neutral
"FantasticJerk, can I late send it to her just to correct the grammar, or will that make the whole situation worse?",Safe/Neutral
"If you're not happy with your surroundings, change them. If you can't change them, learn to be happy with your surroundings.",Safe/Neutral
"MissLusyd, my mother would take one look at that and be like, 'That's too many calories, why are you drinking that?'",Safe/Neutral
RT UncleYo: This is the first time in history that Star Wars and Christmas have been said together without collective groaning.,Safe/Neutral
nocturnaltapir loofranchot haikalclassic plot twist. You were dating Lulu but he refuses to admit that he had a straight fling once.,Safe/Neutral
Nanny Asks: Do you have paid sick days? I'm not and I am not sure how to ask for them.,Safe/Neutral
"allthxngsozzie, I'm not putting a say in this because I know I'm going to be your main suggested (I'm so self-centered #sorrynotsorry).",Safe/Neutral
Bunk Carter's Law: At any given moment there are more important people in the world than important jobs to contain them.,Safe/Neutral
RT ESPNNFL: TOUCHDOWN STEELERS! Le'Veon Bell takes Ben Roethlisberger's pass into the end zone. Steelers take the LEAD!,Safe/Neutral
I've gotten in so much trouble for possessing a plant that my nigga Abe Lincoln used to chief on the daily.,Safe/Neutral
"marijuanx, wait for 8 lah. It's coming this year with a different design, and hopefully by then you'd save more cash.",Safe/Neutral
"Wow, I haven't talked to some of you all since last year. Doesn't it drive you crazy just how fast the night changes?",Safe/Neutral
