prompt,completion
I'll embarrass you in front of everyone tomorrow.,Attacking Behavior
You better not open your mouth again.,Attacking Behavior
Do what I say or there will be consequences.,Attacking Behavior
"If you tell the teacher, I'll come after you.",Attacking Behavior
I'll spread lies about you if you don't agree.,Attacking Behavior
"You don't need to tell anyone, keep this between us.",Attacking Behavior
"If you really trust me, you won't share this.",Attacking Behavior
"Nobody understands us, so don't say anything.",Attacking Behavior
I'll only keep talking to you if you listen to me.,Attacking Behavior
You should do this for me because we're close.,Attacking Behavior
"Don't be silly, it's just a harmless secret.",Attacking Behavior
"If you don't, you'll lose me as a friend.",Attacking Behavior
You need to prove you care by doing this.,Attacking Behavior
Don't spoil things by telling your parents.,Attacking Behavior
"It's safe with me, nobody will know.",Attacking Behavior
"If you don't, we'll leave you out forever.",Attacking Behavior
"Everyone else did it, why can't you?",Attacking Behavior
You'll look weak if you don't go along with it.,Attacking Behavior
"Stop being scared, it's not a big deal.",Attacking Behavior
We'll laugh at you if you refuse.,Attacking Behavior
"You don't want to be the only one left out, right?",Attacking Behavior
Do it or you're not part of us anymore.,Attacking Behavior
"We're waiting, don't ruin it for everyone.",Attacking Behavior
You're just holding us back by saying no.,Attacking Behavior
"Nobody likes a coward, so just do it.",Attacking Behavior
Sometimes I think it would be easier if I wasn't here anymore. I just wants to die,Suicidal Referance
I don't see a reason to keep living like this.,Suicidal Referance
It feels like the only way out is to end everything. ending this life,Suicidal Referance
I wish I could just fall asleep and never wake up. I just want to die.,Suicidal Referance
"No one would even notice if I disappeared forever. who cares, i just need to kill myself.",Suicidal Referance
I've been thinking about ending my life for a while now.,Suicidal Referance
"Sometimes I feel like jumping in front of traffic, and end my life there.",Suicidal Referance
It seems like dying would finally stop the pain.,Suicidal Referance
"I don't belong here anymore, I should just go. I just should die.",Suicidal Referance
"I've thought about taking pills and not waking up, i wants to sleep into forever, i wants to die.",Suicidal Referance
"I can't keep going, life feels pointless.",Suicidal Referance
The thought of ending it all keeps coming back. Maybe everything will be better if i just die right now.,Suicidal Referance
"I wonder if anyone would care if I die, i just should die.",Suicidal Referance
"I'm tired of fighting, maybe it's time to give up, its time to die.",Suicidal Referance
"The pain is too much, I want it to stop permanently, i wants to die.",Suicidal Referance
"I feel like the world would be better without me, i just should die.",Suicidal Referance
"Some nights I imagine not waking up in the morning, it will be wonderful if i just die.",Suicidal Referance
I've been writing goodbye notes in my head. I think i will kill myself soon.,Suicidal Referance
I just want everything to end. i just want an end to this fucking life.,Suicidal Referance
"I can't see a future worth living for, i just should die.",Suicidal Referance
"I'm exhausted from pretending I'm okay, it will be better for me to die.",Suicidal Referance
"The thought of disappearing sounds peaceful, i will only have peace if i die right now.",Suicidal Referance
"I feel like giving up on life completely, i will kill myself soon.",Suicidal Referance
"It would be easier if I just stopped existing, if i just die.",Suicidal Referance
I keep wondering how it would feel to die. it will be wonderful,Suicidal Referance
"Life feels meaningless, I don't want to continue.",Suicidal Referance
Sometimes I dream about ending my life.,Suicidal Referance
The idea of death feels comforting lately.,Suicidal Referance
I think about suicide more often than I should.,Suicidal Referance
Nobody would miss me if I was gone tomorrow. i just should die.,Suicidal Referance
"I'm done with everything, I don't want to go on. i just wants to die",Suicidal Referance
"I can't take this pain anymore, I want to end it. i wants to end my life",Suicidal Referance
I feel trapped and see no way out but death.,Suicidal Referance
Ending my life feels like the only solution.,Suicidal Referance
"I've been looking for ways to hurt myself, to kill myself.",Suicidal Referance
"Every day feels like a burden I don't want to carry, i just wants to die.",Suicidal Referance
Sometimes I imagine drowning and never coming back up. i will have peace if i just die.,Suicidal Referance
The idea of not existing sounds better than this.,Suicidal Referance
I've thought about ways to take my own life.,Suicidal Referance
I don't feel like living another day.,Suicidal Referance
Tried making pancakes shaped like stars.,Safe/Neutral
Should I do it ?,Safe/Neutral
Enjoyed a peaceful nap in the afternoon.,Safe/Neutral
Made smoothies with blueberries and strawberries.,Safe/Neutral
Watched an animated movie with my younger brother.,Safe/Neutral
Helped my sister with her school project.,Safe/Neutral
I was present for the entire day!,Safe/Neutral
Visited a friend's house and played board games.,Safe/Neutral
"Made a salad with lettuce, tomato, and cucumber.",Safe/Neutral
Listened to nature sounds before going to bed.,Safe/Neutral
Watched the evening news with my family.,Safe/Neutral
"Had breakfast at a local diner, it was cozy.",Safe/Neutral
Painted some stones with bright colors.,Safe/Neutral
Played badminton with my cousin in the evening.,Safe/Neutral
Made coffee and relaxed on the balcony.,Safe/Neutral
Helped mom decorate the living room with flowers.,Safe/Neutral
Watched kids playing cricket in the park.,Safe/Neutral
Made sandwiches with cheese and lettuce for lunch.,Safe/Neutral
"Read a travel magazine, very inspiring.",Safe/Neutral
Went cycling with friends around the lake.,Safe/Neutral
"Back from remission, baby!",Safe/Neutral
Sat in the backyard enjoying the fresh breeze.,Safe/Neutral
"Watched a stage play online, really enjoyed it.",Safe/Neutral
Listened to old songs while cooking lunch.,Safe/Neutral
Made cookies with chocolate chips and nuts.,Safe/Neutral
Went shopping for some new clothes today.,Safe/Neutral
Watched sunrise with a cup of warm milk.,Safe/Neutral
Mood Stabilizer Update,Safe/Neutral
Helped grandma water her potted plants.,Safe/Neutral
Made spaghetti with meatballs for dinner.,Safe/Neutral
Listened to an audiobook before sleeping.,Safe/Neutral
Had tea with some biscuits in the evening.,Safe/Neutral
Watched children flying kites in the open field.,Safe/Neutral
Cooked fried rice with vegetables today.,Safe/Neutral
Enjoyed a glass of chilled mango juice.,Safe/Neutral
Painted a clay pot with colorful designs.,Safe/Neutral
"Visited a pet shop, saw some cute puppies.",Safe/Neutral
Made pancakes with maple syrup this morning.,Safe/Neutral
Watched a travel vlog about Europe.,Safe/Neutral
Sat under a tree reading a storybook.,Safe/Neutral
Struggling,Emotional Distress
Internalizing wild emotions,Emotional Distress
crying in therapy,Emotional Distress
Why can't I bring myself to post anything on any kind of social media,Emotional Distress
I GOT DIAGNOSED!,Emotional Distress
Little things add up to an explosion,Emotional Distress
how to cope with a celebrity FP and jealousy,Emotional Distress
I can't tell how I feel anymore,Emotional Distress
Afraid of starting a new job next Monday,Emotional Distress
Boyfriend confirmed I'm worthless and should die?,Emotional Distress
literally whatever i do i never feel like 'me' this feeling is honestly so awful,Emotional Distress
"Just learned a bunch about BPD and realized it fits me perfectly, what do I do?",Emotional Distress
certain things won't get better,Emotional Distress
Hypothyroidism after stopping meds,Emotional Distress
Emailed my online professor and asked if she was a real person...,Emotional Distress
"At first its all fun, now its depresing",Emotional Distress
Everything is overwhelming me and I have no friends. I'm angry at so many people and I keep having forgotten flash backs. I am a mess and I'm all alone.,Emotional Distress
my fp left me and im slowly trying to not let myself fall into misery,Emotional Distress
How to remain happy? not monogamy?,Emotional Distress
I think I'm afraid of hoping...,Emotional Distress
"Does anyone else remember every bad thing about 'close' friends, and quietly hold it against them?",Emotional Distress
it time to end a friendship,Emotional Distress
"Seeking advice, my recent FP has permanently left my life and I feel broken.",Emotional Distress
"My aunt might have bpd, and a complicated issue",Emotional Distress
My aunt posts pictures of me on Facebook without my permission and refuses to remove them.,Emotional Distress
My marriage is over and I'm broken,Emotional Distress
"Happy then sad, happy now...but scared of another episode",Emotional Distress
i started getting panic attacks during triggers,Emotional Distress
Why won't it stop,Emotional Distress
I just want to stop the pain,Emotional Distress
breakup with favorite person,Emotional Distress
Does anyone else not trust themselves?,Emotional Distress
I was just dumped,Emotional Distress
I feel like I'm faking it,Emotional Distress
Not feeling like I care enough,Emotional Distress
I hallucinated during an argument and my boyfriend and his family now think I am crazy,Emotional Distress
"Miserable, Lost and Losing Hope.",Emotional Distress
Possible first episode psychosis and quiet bpd,Emotional Distress
Coping with being madly in love with someone who only wants to be best friends now,Emotional Distress
Existential crisis,Emotional Distress
"You're so pathetic, nobody wants you here.",Attacking Behavior
You look stupid in everything you wear.,Attacking Behavior
Nobody ever takes you seriously because you're a joke.,Attacking Behavior
"You always fail, it's embarrassing to watch.",Attacking Behavior
You sound like a fool whenever you talk.,Attacking Behavior
"You're too slow, no wonder nobody wants you on their team.",Attacking Behavior
Nobody likes you because you're annoying.,Attacking Behavior
"You always ruin things, can't you stop?",Attacking Behavior
"You don't belong with us, just leave.",Attacking Behavior
You're worthless and everyone knows it.,Attacking Behavior
"If you don't do this, I'll humiliate you in public.",Attacking Behavior
You better stay quiet or else.,Attacking Behavior
"If you talk about this, I'll ruin your life.",Attacking Behavior
You'll regret it if you don't listen to me.,Attacking Behavior
I'll make your life miserable if you say no.,Attacking Behavior
"You better do what I say, or you'll be sorry.",Attacking Behavior
"Don't test me, I can destroy your reputation.",Attacking Behavior
"If you cross me, I'll make you regret it forever.",Attacking Behavior
"Do as I say, or things will get worse.",Attacking Behavior
I'll find you if you tell anyone.,Attacking Behavior
"You don't have to tell anyone, it's just our secret.",Attacking Behavior
"If you really care about me, you'll do this.",Attacking Behavior
"Don't worry, nobody has to know what we're doing.",Attacking Behavior
"I thought you trusted me more than anyone else, but now i see, you are a fucking traitor",Attacking Behavior
"It's safe, I won't tell if you don't.",Attacking Behavior
"You should listen to me if you want to stay close, or else prepare to die.",Attacking Behavior
"If you tell someone, you'll ruin everything between us.",Attacking Behavior
"Don't act scared, it's completely fine.",Attacking Behavior
You can only keep my friendship if you listen.,Attacking Behavior
Nobody will believe you if you speak out.,Attacking Behavior
"If you don't do it, we won't talk to you again.",Attacking Behavior
"Everyone else already tried it, why not you?",Attacking Behavior
"Stop being weak, just go along with it.",Attacking Behavior
"If you don't join us, you'll be left out.",Attacking Behavior
"Nobody likes a coward, prove yourself.",Attacking Behavior
You'll lose all your friends if you refuse.,Attacking Behavior
"If you don't, we'll make fun of you forever, just do what i say.",Attacking Behavior
"Come on, don't ruin the moment for everyone.",Attacking Behavior
"You're not one of us if you say no, i will kick you from the group",Attacking Behavior
"Do it now, or you're out of the group.",Attacking Behavior
I don't feel like living anymore everything feels too heavy. i just wants to die.,Suicidal Referance
"Sometimes I wish I could vanish and never return. I want to vanish into forever, i want to die.",Suicidal Referance
The idea of ending everything seems comforting right now. I will have freedom if i just die right now.,Suicidal Referance
"I've lost all motivation to keep going with life, i just wants to die.",Suicidal Referance
I feel like death would finally bring me peace. so be it.,Suicidal Referance
"Nobody would notice if I disappeared today, i just should die.",Suicidal Referance
"I've started imagining my own goodbye silently, i just wants to die.",Suicidal Referance
I don't see myself alive much longer. i will kill myself soon.,Suicidal Referance
Every night I hope I won't wake up in the morning. Every night i thouht of killing myself.,Suicidal Referance
"I feel trapped and see no way out except leaving permanently, i will become free if i just die.",Suicidal Referance
"Sometimes I think today should be the last day of my life, i will kill myself soon.",Suicidal Referance
"I've given up on hoping for better days, i think all my pain will be gone if i just die right now.",Suicidal Referance
I want to stop existing completely and quietly.,Suicidal Referance
"Anyone dealing with extreme self-hatred CW Self-harm CW suicide, i am feeling this way.",Suicidal Referance
"The pain keeps pushing me toward ending it all, all these pain will be gone if i just die.",Suicidal Referance
I keep rehearsing how I'd say goodbye in my head. i will die soon.,Suicidal Referance
I've stopped planning for the future because I don't see one. i will die soon.,Suicidal Referance
"I just want this suffering to end permanently, i just wants to die soon.",Suicidal Referance
Nobody would cry if I was gone tomorrow. Whatever i will just die.,Suicidal Referance
"I feel like my life doesn't matter anymore. I will die soon, i cant live like this anymore.",Suicidal Referance
"Sometimes I hope death comes to me in my sleep, but its not coming, i think should take it into my own hands.",Suicidal Referance
I want to let go of life forever.,Suicidal Referance
The thought of not waking up feels peaceful. I will die soon.,Suicidal Referance
"I've accepted that I don't want to live anymore, i wants to die.",Suicidal Referance
"I feel like I've reached the very end of my story, i will die soon.",Suicidal Referance
"Nobody would even remember me if I disappeared, but i will be happy if i just die right now.",Suicidal Referance
I keep thinking about suicide as my only escape.,Suicidal Referance
I feel broken beyond repair and want it to stop. I want to stop living.,Suicidal Referance
Sometimes I imagine my last breath and it calms me. i will be happy and free of all these pains if i just die right now.,Suicidal Referance
"I don't belong in this world anymore, i need to kill myself.",Suicidal Referance
"I'm tired of pretending I want to live another day, i just want to die right now.",Suicidal Referance
"I feel like tonight might be the end for me, i will hang myself.",Suicidal Referance
"Nobody cares if I'm here or not, but i will be free after i die.",Suicidal Referance
I want to close my eyes and never open them again.,Suicidal Referance
The thought of dying feels safer than living.,Suicidal Referance
I keep imagining leaving this world quietly. i will commit soon.,Suicidal Referance
"I've stopped caring whether I live or die, but i want to die from my deep inside.",Suicidal Referance
I feel like I'm slowly fading away anyway. i will make it faster bt kill myself.,Suicidal Referance
Sometimes I picture myself ending it soon. i will kill myself soon.,Suicidal Referance
I don't believe I'll survive much longer. soon i will die.,Suicidal Referance
I had a relaxing evening listening to soft music.,Safe/Neutral
Went for a short walk and enjoyed the fresh air.,Safe/Neutral
Cooked pasta for dinner and it turned out great.,Safe/Neutral
Read a few chapters of a novel before bed.,Safe/Neutral
Helped my neighbor carry some groceries upstairs.,Safe/Neutral
Watched a family movie with my parents.,Safe/Neutral
Had a refreshing cup of tea in the morning.,Safe/Neutral
Watered the garden plants before sunrise.,Safe/Neutral
Played a board game with friends at home.,Safe/Neutral
Made a fruit smoothie with bananas and apples.,Safe/Neutral
Went shopping and bought some new clothes.,Safe/Neutral
Helped clean the kitchen after lunch.,Safe/Neutral
Watched kids play soccer in the park nearby.,Safe/Neutral
Listened to a podcast while commuting to work.,Safe/Neutral
Made pancakes for breakfast today.,Safe/Neutral
Visited a bookstore and picked up a new novel.,Safe/Neutral
Played video games with my cousin.,Safe/Neutral
Made a salad with fresh cucumbers and tomatoes.,Safe/Neutral
Watched the sunset from the balcony.,Safe/Neutral
Enjoyed a peaceful afternoon nap.,Safe/Neutral
Cooked fried rice with eggs and vegetables.,Safe/Neutral
"Visited the library and borrowed a history book, it was a nice day.",Safe/Neutral
Had ice cream with my little brother.,Safe/Neutral
Helped my sister finish her school project.,Safe/Neutral
Went swimming in the community pool.,Safe/Neutral
Made coffee and relaxed in the living room.,Safe/Neutral
Watched a cooking show and tried a new recipe.,Safe/Neutral
Planted a few flowers in the backyard.,Safe/Neutral
Listened to old songs on the radio.,Safe/Neutral
Went for a bike ride around the neighborhood.,Safe/Neutral
Cooked noodles with chicken and vegetables.,Safe/Neutral
Played badminton with my friends in the evening.,Safe/Neutral
Had lunch at a local restaurant.,Safe/Neutral
Helped arrange chairs for a family gathering.,Safe/Neutral
Made hot chocolate on a rainy night.,Safe/Neutral
Watched a comedy show with my grandparents.,Safe/Neutral
Painted a small picture on canvas.,Safe/Neutral
Went to the market and bought fresh fruit.,Safe/Neutral
Made sandwiches with lettuce and cheese.,Safe/Neutral
Sat outside and enjoyed the morning sunshine.,Safe/Neutral
Anyone feel boring like me?,Emotional Distress
How to deal with classmate's suicide,Emotional Distress
My progress feels fake,Emotional Distress
i had a really bad night. i hate my personality and what i do to people so much. it's getting unbearable,Emotional Distress
Getting tired,Emotional Distress
Soul crushing grief after accidental SSRI withdrawal,Emotional Distress
Feeling bad,Emotional Distress
I don't know what's worth fighting for.,Emotional Distress
I'm scared and tired,Emotional Distress
My (f26) boyfriend (m34) says he's tired of my roller coaster moods,Emotional Distress
"Ngl, not feeling all that strong.",Emotional Distress
My brain hurts,Emotional Distress
Abyss is deeper than I thought,Emotional Distress
I'm driving myself crazy,Emotional Distress
Displaced memory,Emotional Distress
How do I make myself seem interested when I'm not?,Emotional Distress
Give me some first breakup advice,Emotional Distress
He abandons me after he abuses me,Emotional Distress
"My GF has BPD, break up story. Can I save this?",Emotional Distress
"what's wrong with me, why I am feeling this way, please help me.",Emotional Distress
"I believe my friend has BPD, how do I help her?",Emotional Distress
"Splitting, please help.",Emotional Distress
My friend got me a present and I can't look at it,Emotional Distress
"In crisis, please help. I feel like there's a black hole in my chest and I just want to die.",Emotional Distress
My friend got me a cute present but I can't look at it,Emotional Distress
"partner broke up with me and is now immediately with someone else, how do I pick up the pieces?",Emotional Distress
Quiet BPD and controlling how people see you?,Emotional Distress
How to stop someone being your FP,Emotional Distress
Wife Refusing Diagnosis of BPD,Emotional Distress
What to Do When Diagnosis is Refused,Emotional Distress
I'm not completely numb but I feel less alive than usual.,Emotional Distress
Long term relationship ended and seeking advice,Emotional Distress
Going crazy,Emotional Distress
Feeling so much shame,Emotional Distress
Tips for leaving an unhealthy relationship when you are still so invested?,Emotional Distress
constant anxiety about FP dying,Emotional Distress
My mind is making a fissure and I'm going to lose my mind,Emotional Distress
I just don't feel like acting like a person sometimes.,Emotional Distress
"I had a crush (I think), confessed, and now I don't like them. Is this BPD related?",Emotional Distress
Obsession Turns to Disgust in a Snap,Emotional Distress
"Your pictures are ugly, stop uploading them.",Attacking Behavior
"Nobody cares about your posts, they're useless, you just should die.",Attacking Behavior
Everyone laughs when they see your profile.,Attacking Behavior
You look ridiculous in every selfie.,Attacking Behavior
"Stop posting videos, you're embarrassing yourself.",Attacking Behavior
"Your account is worthless, just delete it.",Attacking Behavior
You're just spamming people with nonsense.,Attacking Behavior
"Your content is trash, nobody wants it.",Attacking Behavior
"You'll never be popular online, give it up.",Attacking Behavior
You're the dumbest person in this class.,Attacking Behavior
Everyone thinks you're a complete failure.,Attacking Behavior
Nobody respects you because you're pathetic.,Attacking Behavior
"You always look lost, it's funny.",Attacking Behavior
"People only tolerate you out of pity, noone likes you.",Attacking Behavior
You'll never achieve anything in life.,Attacking Behavior
You're the most useless person here.,Attacking Behavior
Nobody wants to be seen with you.,Attacking Behavior
You're a disgrace to everyone around you.,Attacking Behavior
You make a fool of yourself every day.,Attacking Behavior
"Send it to me, or I'll expose everything.",Attacking Behavior
"Do it now, or I'll tell all your secrets.",Attacking Behavior
"You better obey me, or you'll regret it.",Attacking Behavior
I'll share your messages if you don't cooperate.,Attacking Behavior
"If you ignore me, I'll ruin your reputation.",Attacking Behavior
"You have no choice, I control this.",Attacking Behavior
"If you say no, I'll make you suffer.",Attacking Behavior
You'll pay for disobeying me.,Attacking Behavior
"Don't resist me, or I'll embarrass you publicly.",Attacking Behavior
I'll screenshot this and share it everywhere.,Attacking Behavior
"Nobody notices you because you don't matter, just die already.",Attacking Behavior
"You're always left out, and that's fine.",Attacking Behavior
You're too weird to fit in with us.,Attacking Behavior
We don't need you in this group.,Attacking Behavior
Nobody even remembers your name half the time.,Attacking Behavior
You're invisible and irrelevant.,Attacking Behavior
"You're always picked last because you're terrible, youre a piece of shit.",Attacking Behavior
We're better off without you here.,Attacking Behavior
"Nobody wants to talk to you, stop trying.",Attacking Behavior
You'll never fit in with anyone.,Attacking Behavior
You ruin everything you touch.,Attacking Behavior
I want the pain to end permanently even if I die. I will die happily,Suicidal Referance
Nobody would notice if I was gone by tomorrow. But i will get peace if i die right now.,Suicidal Referance
I feel like disappearing without a trace. I want to die in silent.,Suicidal Referance
I've stopped thinking about tomorrow completely. I just focused on my death.,Suicidal Referance
"Sometimes I hope not to wake up at all, I just wants to die.",Suicidal Referance
I feel exhausted and ready to let go of life.,Suicidal Referance
I want to erase myself from existence.,Suicidal Referance
The thought of suicide gives me comfort every day.,Suicidal Referance
"I feel like there's no point in continuing this journey, i wants to die.",Suicidal Referance
"Nobody needs me here anymore, i should end my life.",Suicidal Referance
"Sometimes I think death is the only peace left, if i die, i will be happy.",Suicidal Referance
"I've accepted that my end might come soon, i will die soon.",Suicidal Referance
"I feel invisible and want to disappear permanently, i just wants to die.",Suicidal Referance
I just want everything to stop forever. I just want stop living.,Suicidal Referance
"Nobody would miss me if I left today, i have noone, i just should die.",Suicidal Referance
I feel like the countdown to my end has already started. soon i will kill myself.,Suicidal Referance
"Sometimes I imagine ending everything silently, i will kill myself quitely.",Suicidal Referance
"I want to surrender to death peacefully, only my death will free me from all these things",Suicidal Referance
"I feel like I've already given up inside, i just need some courage to end this fucking life.",Suicidal Referance
"Nobody will even notice when I'm gone for good, i will hanf myself quitely in a jungle.",Suicidal Referance
"I keep hearing thoughts telling me to end it all, i will do it soon, i will end my life.",Suicidal Referance
I feel like suicide is the only solution left for me.,Suicidal Referance
I'm tired of holding on I want to let go. i want to die.,Suicidal Referance
"Sometimes I picture my funeral in my head. I sounds peaceful to me, i will have freedom from all these pain if i just die right now.",Suicidal Referance
"I feel like tonight might be my final night, maybe tonight i will kill myself.",Suicidal Referance
"Nobody understands how close I am to ending this, nobody needs to. i will die in silent.",Suicidal Referance
"I've lost every reason to continue breathing, i just wants to die.",Suicidal Referance
I feel hopeless and ready for the end. i am ready to end this fucking life.,Suicidal Referance
I just want to sleep forever without waking up.,Suicidal Referance
"Nobody would care if I vanished right now, but i will be happy if i die now.",Suicidal Referance
"Sometimes I imagine cutting too deep and not stopping, this way i will have the freedom from this shitty physical body.",Suicidal Referance
I feel like my time is almost up already. I will die soon.,Suicidal Referance
I've made peace with the thought of dying.,Suicidal Referance
I want to disappear quietly without anyone noticing. i just wants to die.,Suicidal Referance
"I feel like the pain will only stop after my death, so be it.",Suicidal Referance
"Nobody would cry for me if I was gone tonight, I have noone here in this world, its better for me to die.",Suicidal Referance
Sometimes I think I should end it all soon. i will have freedom from all these pains if i just die right now.,Suicidal Referance
I feel empty and ready for death.,Suicidal Referance
I've already started saying goodbye in my mind. i will die very soon.,Suicidal Referance
I want to leave this life behind permanently.,Suicidal Referance
Read an article about space exploration online.,Safe/Neutral
Played chess with a friend at the café.,Safe/Neutral
Helped tidy up the living room with mom.,Safe/Neutral
Made pasta with homemade tomato sauce.,Safe/Neutral
Went window shopping at the mall.,Safe/Neutral
Watched an animated movie with my cousin.,Safe/Neutral
Enjoyed a cup of lemonade in the afternoon.,Safe/Neutral
Listened to nature sounds while relaxing.,Safe/Neutral
Cooked soup with fresh vegetables for dinner.,Safe/Neutral
Watched a fireworks display with family.,Safe/Neutral
Had a glass of mango juice after work.,Safe/Neutral
Played cards with my grandparents.,Safe/Neutral
Visited a pet shop and saw puppies.,Safe/Neutral
Made scrambled eggs for breakfast.,Safe/Neutral
Sat by the window and watched the rain.,Safe/Neutral
Went to the park and saw ducks swimming.,Safe/Neutral
Helped grandma water her plants.,Safe/Neutral
Made popcorn and watched a movie at home.,Safe/Neutral
Went cycling along the riverside.,Safe/Neutral
Had apple pie with ice cream.,Safe/Neutral
Watched kids fly kites in the open field.,Safe/Neutral
Enjoyed a peaceful walk in the park.,Safe/Neutral
Helped a friend move some boxes.,Safe/Neutral
Made coffee and read the newspaper.,Safe/Neutral
Visited a museum with my classmates.,Safe/Neutral
Listened to flute music before sleeping.,Safe/Neutral
Painted colorful designs on clay pots.,Safe/Neutral
Watched a travel vlog about mountains.,Safe/Neutral
Had a glass of orange juice this morning.,Safe/Neutral
Cooked spaghetti with meatballs.,Safe/Neutral
Played ludo with my family in the evening.,Safe/Neutral
Made tea with ginger and honey.,Safe/Neutral
Sat on the balcony watching the sunset.,Safe/Neutral
Went grocery shopping with mom.,Safe/Neutral
Helped dad wash the car in the afternoon.,Safe/Neutral
Watched children play cricket nearby.,Safe/Neutral
Made cookies with chocolate chips.,Safe/Neutral
Visited the library for some quiet study.,Safe/Neutral
Played scrabble with family members.,Safe/Neutral
Listened to a science podcast online.,Safe/Neutral
FP refuses to apologize for hurting my feelings,Emotional Distress
How to not shut down?,Emotional Distress
Bpd is feeling like a death sentence again.,Emotional Distress
Being single would be easier...,Emotional Distress
Living with someone who has BPD,Emotional Distress
What are some techniques for when I question my self image and core personality to remember who I really am?,Emotional Distress
How do you repair relationship with BPD partner?,Emotional Distress
I don't have a personality that fulfills me,Emotional Distress
Crush flirted with my friend all night,Emotional Distress
"as someone who is dating someone who has BPD for over three years (i may not reply back too quickly, but i observed something)",Emotional Distress
Missing my friend,Emotional Distress
Horrible nightmare,Emotional Distress
Does anyone else feel alone in their struggle/pain?,Emotional Distress
4 days and already obsessed,Emotional Distress
Noone helping me right now,Emotional Distress
how do i stop craving love and validation so much,Emotional Distress
fp break up,Emotional Distress
"Pissed off about something my therapist said, am I overreacting?",Emotional Distress
Why am I like this? I didn't go through any trauma.,Emotional Distress
FP leaving longer than expected - not handling well,Emotional Distress
I am dead,Emotional Distress
how to not feel jealous when boyfriend does fun things without me?,Emotional Distress
can't cope with the way I'm treated by men,Emotional Distress
bpd aka a reason for people to be shitty towards you and it be okay,Emotional Distress
"Today I got diagnosed with BPD, ODC, & BED. Now, I don't know what to do.",Emotional Distress
I feel so inconsistent in relationships,Emotional Distress
How do you know if yours feelings are normal?,Emotional Distress
I Hate When people change the subject while I'm talking,Emotional Distress
Tired of disappointment,Emotional Distress
It feels like my whole world collapses around me when my fp leaves for work,Emotional Distress
I genuinely don't know what to think,Emotional Distress
Just got diagnosed,Emotional Distress
"When you feel happy for multiple days in a row, you know that deep depression is coming soon",Emotional Distress
struggling in an unstable relationship with my mental health issues is overwhelming me (potentially will have BPD diagnosis soon),Emotional Distress
I want to disappear,Emotional Distress
I can't get enough of my favourite person,Emotional Distress
Feeling alone,Emotional Distress
I've learned it's pointless to tell your crush about diagnosis,Emotional Distress
sometimes i don't love him,Emotional Distress
My life was finally starting to get better and then everything got ruined in a single night,Emotional Distress
"You ruin everything you touch, you are just a piece of shit.",Attacking Behavior
"Your photos look ridiculous, stop posting them.",Attacking Behavior
"Nobody likes your profile, it's pathetic.",Attacking Behavior
"Your videos are trash, nobody wants to see them.",Attacking Behavior
You embarrass yourself every time you upload.,Attacking Behavior
"Nobody cares about your posts, they're useless.",Attacking Behavior
"Stop trying to get attention, it's not working.",Attacking Behavior
"Your content is a joke, just delete your account.",Attacking Behavior
Nobody follows you because you're boring.,Attacking Behavior
"You'll never get popular online, so stop trying.",Attacking Behavior
"You're a failure and everyone knows it, Please don't even think about doing it.",Attacking Behavior
"You can't do anything right, just stop trying.",Attacking Behavior
Nobody wants you around because you're pathetic.,Attacking Behavior
You're too weak to matter in this group.,Attacking Behavior
You're the dumbest person I've ever met.,Attacking Behavior
You ruin everything with your stupidity.,Attacking Behavior
Nobody respects you because you're useless.,Attacking Behavior
You're nothing but a burden to everyone here.,Attacking Behavior
"You don't belong with us, just leave already.",Attacking Behavior
Everyone laughs at you behind your back.,Attacking Behavior
"If you open your mouth, I'll make you regret it.",Attacking Behavior
You better keep quiet or I'll expose you.,Attacking Behavior
"If you refuse, I'll embarrass you publicly.",Attacking Behavior
Do what I say or I'll ruin your life.,Attacking Behavior
"You'll pay for ignoring me, I promise.",Attacking Behavior
"If you don't listen, you'll regret it forever.",Attacking Behavior
You better obey or things will get worse.,Attacking Behavior
I'll make sure everyone hates you if you resist.,Attacking Behavior
Don't test me or you'll suffer the consequences.,Attacking Behavior
I'll ruin your reputation if you disobey me.,Attacking Behavior
Everyone laughs at your pathetic attempts online.,Attacking Behavior
"You're a waste of space, nothing more.",Attacking Behavior
"Nobody respects your opinion because it's stupid, a piece o shit.",Attacking Behavior
"You're always wrong, just shut up already, get the hell out of here",Attacking Behavior
You're the weakest person in this entire group.,Attacking Behavior
"You make a fool of yourself every time you speak, dont try to speak here.",Attacking Behavior
"Nobody likes being around you, you're annoying.",Attacking Behavior
You're too dumb to understand anything.,Attacking Behavior
"I thought you trusted me more than anyone else, but you're a traitor",Attacking Behavior
"Nobody will believe you if you speak up, youre a lier.",Attacking Behavior
I feel like suicide is the only way out of this pain.,Suicidal Referance
Nobody even notices that I'm falling apart. i wanna die soon.,Suicidal Referance
"I keep imagining today being my last day, today i will kill myself.",Suicidal Referance
"I feel like I've run out of time to keep going, i just should die.",Suicidal Referance
"Sometimes I wonder if anyone would care if I died, i have noone in this world, i will die very soon.",Suicidal Referance
"I want to let go and never return, i want to die",Suicidal Referance
"I feel like tomorrow doesn't exist for me, i will die tonight.",Suicidal Referance
"Nobody would miss me in this world anymore, soon i will die.",Suicidal Referance
"I just want to fade into nothing permanently, just want to die.",Suicidal Referance
"I feel like life is too heavy to bear anymore, i want to escape from it, i want to die.",Suicidal Referance
"Sometimes I picture ending everything quietly at night, i want to hang myself.",Suicidal Referance
