prompt,completion
You're a master of mediocrity. Try aiming for basic competence sometime.,Attacking Behavior
What You Can Do If You Think Your Aging ParentIs Depressed,Emotional Distress
I stare at the ceiling wondering if it'll ever get better.,Suicidal Reference
How often do you take a mental health day from work?,Safe/Neutral
You're a failed abortion. Do everyone a favor and complete it.,Attacking Behavior
"You keep showing up uninvited, like a virus nobody asked for.",Attacking Behavior
Screening children for depression during physical exams? We must do that.,Safe/Neutral
I keep wondering if not waking up would be a relief.,Suicidal Reference
I'm tired of fighting a war inside my head every day.,Suicidal Reference
Next time notice the feeling when someone smiles at you? #Mindfulness,Safe/Neutral
Parents guide to mental illness can be found in this book.,Safe/Neutral
Do you know that excessive worrying is a symptom of anxiety.,Safe/Neutral
Jumping from the Golden Gate Bridge at midnight. No more pain.,Suicidal Reference
Moving stuff is bloomin knackering... and theres still loads to do...,Emotional Distress
"also, I have too much stuff. Way, way too much, POV:movinghouse",Emotional Distress
I cry randomly and I don't even know the reason sometimes.,Emotional Distress
"I want to scream, but I don't even have the energy.",Suicidal Reference
The sadness is so deep it feels like it owns me.,Suicidal Reference
"Nothing worst then this pain, Ruining every bit of my life.",Emotional Distress
I will always love you. Peter Gabriel - In Your Eyes,Safe/Neutral
How has birth control impacted your marriage? I don't think so.,Safe/Neutral
Does legalizing prostitution lead to more #trafficking? I think it will,Safe/Neutral
We should show our gratitude to god for all of these.,Safe/Neutral
There is some Tips for #Bipolar Disorder written in this book.,Safe/Neutral
I just want to die. Just suggest me any painless way.,Suicidal Reference
What you may miss when you dismiss someone as a drunk,Safe/Neutral
Is it hard to find a mental health professional in CT?,Safe/Neutral
What methods do you use to calm yourself when you're anxious?,Emotional Distress
just fucked up my whole career just for this anger issue,Emotional Distress
You pretend to be loyal until loyalty requires effort or accountability.,Attacking Behavior
Can we really help to make homework less stressful for children?,Emotional Distress
Hope feels like a lie I told myself too many times.,Suicidal Reference
I've stopped caring about consequences. Nothing feels worth the effort anymore.,Suicidal Reference
I've stood on the edge more times than I can count.,Suicidal Reference
I feel like ending it is the only way to escape.,Suicidal Reference
You drag people down because you're scared of being left behind.,Attacking Behavior
"You criticize others constantly, but can't handle the slightest critique yourself.",Attacking Behavior
These pups can't be cuddled due to a horrible skin infection.,Emotional Distress
Do you know of any medical marijuana regulations in your state?,Safe/Neutral
I'm not sure how much longer I can fake this smile.,Suicidal Reference
"Refusing treatment for Bipolar Disorder, man I cant handle it anymore",Emotional Distress
"Pay me $500, or I'll send your photos to your family.",Attacking Behavior
How could you be more consistent with working on your goals?,Safe/Neutral
80yr old dog owner getting very distraught over his lost dog,Emotional Distress
Fighting depression and don't know how to get out of it,Emotional Distress
Someone please help me to get out of all these mess,Emotional Distress
I'm afraid the pain will outlive my strength to bear it.,Suicidal Reference
Your family will pay if you report this to the police.,Attacking Behavior
"You're too stupid to understand this, but I own you now.",Attacking Behavior
I feel like a shadow of who I used to be.,Suicidal Reference
Send me naked pics or I'll spread those rumors about you.,Attacking Behavior
How do seniors cope with depression? I cant handle it anymore,Emotional Distress
Children and pot addiction is the wrost thing there could be,Emotional Distress
"You lie so often, even you seem unsure what's real anymore.",Attacking Behavior
I'll find you and make you regret ever talking to me.,Attacking Behavior
Cementing my status as that crocheting weirdo in the staff cafe…,Safe/Neutral
I can't find a reason to get out of bed anymore.,Suicidal Reference
"You're always angry, always right, and always alone. That says everything.",Attacking Behavior
Ghrelin hormone launched during persistent stress might predispose individuals to PTSD,Emotional Distress
Cancer sufferer not only suffers from cancer also from the depression,Emotional Distress
"You poison relationships, then act surprised when no one sticks around.",Attacking Behavior
You're the reason group chats get quiet when you show up.,Attacking Behavior
"Even when I smile, there's a silence behind it that screams.",Suicidal Reference
"What an awful, awful tragedy. Let's hope the casualties are few",Emotional Distress
"If narcissism were an Olympic sport, you'd be a gold medalist.",Attacking Behavior
Told my cat goodbye. She's the only one who'll miss me.,Suicidal Reference
"The dizziness, tiredness, nauseousness from being hung over is finished. hangover",Safe/Neutral
"Last month I broked up with my girlfriend, it still hurts",Emotional Distress
"This is not advertisements, those are porns, please stop that nonsese",Emotional Distress
I know your daughter's school route. Keep quiet about this chat.,Attacking Behavior
It's terrifying how comforting the thought of ending everything has become.,Suicidal Reference
Here is list of some famous fugures and their mental illness,Safe/Neutral
What advice would you give your younger self if you could?,Safe/Neutral
Some people find themselves turning to colleagues to vent their frustrations.,Safe/Neutral
Do you know where illicit drugs are sold in your community?,Safe/Neutral
Your only consistent trait is how often you let everyone down.,Attacking Behavior
Do you know someone who literally bets their whole pay check?,Safe/Neutral
"I'm exhausted but I can't sleep, and it's driving me crazy.",Emotional Distress
You better not say anything or I'll make you regret it.,Attacking Behavior
Send me a pic or I'll tell everyone what you did.,Attacking Behavior
Do you think too much social media is harmful to kids?,Safe/Neutral
You're such a freak. Why don't you just leave the group?,Attacking Behavior
You're adopted and unloved. Hang yourself with your DNA test results.,Attacking Behavior
Your dog will go missing if you don't cash-app me $500.,Attacking Behavior
I'll ruin your life if you don't do what I say.,Attacking Behavior
People with mental illness need to be listened to these musics.,Safe/Neutral
What keeps you from opening up to someone that you trust?,Emotional Distress
We usually tend to rely on those we trust for support.,Safe/Neutral
It feels like I'm trapped in a nightmare I can't escape.,Emotional Distress
Have you ever tried to stop a bad habit along? addiction,Emotional Distress
Can you talk openly to your man about his parenting skills?,Safe/Neutral
"Early on, we remember taking things one minute at a time.",Safe/Neutral
Does worrying keep you from falling asleep just about every night?,Emotional Distress
Does excessive worrying keep you from doing things with your family?,Emotional Distress
ITV releases promo video for the final series of Downton Abbey,Safe/Neutral
I feel like I'm not good enough for anyone or anything.,Emotional Distress
I feel like I'm failing at everything I try to do.,Emotional Distress
I've thought about how peaceful it would be to not exist.,Suicidal Reference
Mental illness and south Asian men? I think both are synonyms,Emotional Distress
I keep showing up for people while quietly falling apart inside.,Emotional Distress
"Listened to a podcast during my commute, it was surprisingly motivating.",Safe/Neutral
"The world is better off without me. Soon, I'll be gone.",Suicidal Reference
Loss of hearing is a silent handicap many won't admit,Emotional Distress
Pouring with rain in cambridge. That sun didn't last long…,Safe/Neutral
How to let go of someone that treats you bad?,Emotional Distress
How to let go of anger? Its depressing some times,Emotional Distress
I'm not a mess - can I still get therapy?,Emotional Distress
"Back at the house, moving stuff. Its so peaceful here...",Safe/Neutral
"I feel anxious all the time, even when nothing's wrong.",Emotional Distress
It's hard to focus when my mind won't stop racing.,Emotional Distress
Do you have any sleeping problems? I do have insomnia.,Emotional Distress
"I just want the pain to stop, whatever it takes.",Suicidal Reference
"After my Son's Suicide, I just want to die too.",Suicidal Reference
Mental health in your 20s? You should do some selfcare.,Emotional Distress
Do you think that your habit is becoming an addiction?,Emotional Distress
Do you lack the energy to get out of bed?,Emotional Distress
Next time notice your feelings when someone smiles at you,Safe/Neutral
Are you concerned individuals residing in residential care facilities? #abuse,Emotional Distress
Are you concerned that someone you know may be addicted?,Safe/Neutral
I don't have the energy to get out of bed.,Emotional Distress
Sometimes the most unlikely people can be addicted to substances.,Safe/Neutral
Have you seen the harmful effects of crystal meth addiction?,Safe/Neutral
"Next time, I won't be so nice, watch your back.",Attacking Behavior
You withhold affection as punishment and call it 'setting boundaries.',Attacking Behavior
I'm in your Discord group. Isolating you will be easy.,Attacking Behavior
Sleep with me or I'll frame you for child porn.,Attacking Behavior
I'll burn down your house if you block me again.,Attacking Behavior
Delete your social media or I'll dox your medical records.,Attacking Behavior
"You're such a loser, no one will ever love you.",Attacking Behavior
You sabotage friendships the moment they challenge your toxic behavior.,Attacking Behavior
Have you ever wanted to ask someone about their bisexuality?,Safe/Neutral
Would you like to see mental health taught in school?,Safe/Neutral
Have you ever thought alcohol ads are harmful to teens.,Safe/Neutral
It's exhausting trying to care when I feel so numb.,Suicidal Reference
I just want one day without the weight of sadness.,Suicidal Reference
It feels like everyone else has it together except me.,Emotional Distress
I think my child is addicted to the smart phone,Emotional Distress
Feeling Out Of Sorts. Give me Advice For Handling Depression.,Emotional Distress
You're a failure. Your parents wish you were never born.,Attacking Behavior
I'll hurt your little brother if you don't obey me.,Attacking Behavior
Am I Depressed Or Maybe This Simply The Blues ?,Emotional Distress
"What Keeps Retailers Up At Night? It's The Uncertainty, Stupid",Emotional Distress
"AWAKE at Loveland High School will address anxiety, depression, bullying",Emotional Distress
Sarah_Booker it looks awful down there. I hope you're okay,Emotional Distress
Read this wonderful blog about Rino conservation in south africa,Safe/Neutral
In this pictures we can see Severe weather hits Sussex,Safe/Neutral
"I've hacked your account, now do what I told you.",Attacking Behavior
"If you tell anyone, I swear I'll come for you.",Attacking Behavior
I feel like I'm drowning in a sea of nothing.,Suicidal Reference
I don't know how much longer I can fake strength.,Suicidal Reference
How many people do you know with a cocaine problem?,Emotional Distress
When it comes to stress do women have it worse?,Emotional Distress
Mental health and academic life both are in worse situation,Emotional Distress
You love control because it's the only thing you have.,Attacking Behavior
"People leave because of you, not in spite of you.",Attacking Behavior
Every message from you lowers the IQ of this group.,Attacking Behavior
"If being pathetic was a skill, you'd be a master.",Attacking Behavior
Cutting deeper every night. Maybe next time I won't stop.,Suicidal Reference
Bought a rope yesterday. Not sure why I'm still here.,Suicidal Reference
"If you tell anyone about this, I'll ruin your life.",Attacking Behavior
I know where you live. Sleep with one eye open.,Attacking Behavior
"So, you've got a successful massage business. Why so anxious?",Emotional Distress
"My child has autism, suggest me something to treat him",Emotional Distress
"I wish I could sleep for a year, or forever.",Suicidal Reference
The only thing constant is the ache in my chest.,Suicidal Reference
I'm tired of everything. I just want it to stop.,Suicidal Reference
"I just got my medical report, I just got cancer",Emotional Distress
"dolphins spotted heading east from Hove, keep a look out!",Safe/Neutral
"I don't belong anywhere, not even in my own life.",Suicidal Reference
"Need a weekend counseling appointment in florida, suffering from anxiety.",Emotional Distress
I've stopped reaching out because I know no one cares.,Suicidal Reference
Hope is just a word I don't believe in anymore.,Suicidal Reference
No one knows how close I am to giving up.,Suicidal Reference
"I don't cry anymore, not because I'm strong, but empty.",Suicidal Reference
"My soul feels tired, like it's been through a war.",Suicidal Reference
"I keep going through the motions, but I feel nothing.",Suicidal Reference
It's hard to keep pretending I want to be here.,Suicidal Reference
"There's no peace in my mind, only echoes of pain.",Suicidal Reference
"I'm so overwhelmed, it feels like everything is falling apart.",Emotional Distress
"I want help, but I don't know how to ask.",Suicidal Reference
I keep asking myself if this pain will ever end.,Suicidal Reference
"I feel like I've failed at everything, even staying alive.",Suicidal Reference
"Need some drastic change in life, this cant be happening",Emotional Distress
"You call it confidence, we call it being obnoxiously self-centered.",Attacking Behavior
Is this a reasonable plan to address an addiction problem?,Emotional Distress
Did you know that a death can cause PTSD symptoms?,Safe/Neutral
Why have you been single for such a long time?,Safe/Neutral
Why don't you share your drinking concerns with your partner?,Safe/Neutral
What if you were more aware of your own intentions?,Safe/Neutral
What happened when you used your imagination as a kid?,Safe/Neutral
The world moves on while I stay stuck in pain.,Suicidal Reference
I've forgotten what it feels like to be truly happy.,Suicidal Reference
Quality mental health service can be found in this clinic,Safe/Neutral
Do you know anyone women who have experienced postpartum depression?,Safe/Neutral
Do you have any tips for parenting children with ADHD?,Safe/Neutral
Keep pushing me and I'll break you piece by piece.,Attacking Behavior
So sleepy... and its only 8:30 on a Saturday night!,Safe/Neutral
"It's cute how you think you matter, spoiler: you don't.",Attacking Behavior
"55 man killed at this assasination, that's a depressing fact",Emotional Distress
Your presence turns normal discussions into battlegrounds. Learn to coexist.,Attacking Behavior
I'm scared of what my mind tells me to do.,Suicidal Reference
The pain feels endless and I want it to stop.,Suicidal Reference
I wonder if the world would notice if I vanished.,Suicidal Reference
Every second feels like a punishment I didn't ask for.,Suicidal Reference
"one of my girls, doing what she does best, sleeping!",Safe/Neutral
No one hears the silent cries I make every night.,Suicidal Reference
Do us all a favor and vanish from this chat.,Attacking Behavior
"This feeling is scary, I just want to escape it.",Emotional Distress
"I have OCD, and sometimes I feel bad about it.",Emotional Distress
Have you ever been distracted by voices in your head?,Emotional Distress
How does mental illness impact your life? Is it worst?,Emotional Distress
Is addiction a crisis in the U.S.? Yes it is.,Emotional Distress
Why big game animals are worth more alive than dead,Safe/Neutral
I would really appreciate it if I could be told.,Safe/Neutral
"I'm tired of being the strong one, it's killing me.",Suicidal Reference
I feel like I'm just waiting for everything to collapse.,Suicidal Reference
"I'm not afraid to die anymore, just tired of living.",Suicidal Reference
Try me again and I'll make you regret it forever.,Attacking Behavior
You want to cry? Let me give you a reason.,Attacking Behavior
No one would care if I made your life hell.,Attacking Behavior
I'll find where you live if you ignore me again.,Attacking Behavior
"This is how you pay me back, by being ungrateful?",Attacking Behavior
You'd be pretty if you smiled and listened to me.,Attacking Behavior
I love a girl but she don't loves me back,Emotional Distress
"When the rich wage war, its the poor who die.",Emotional Distress
My thoughts scare me more than anything else ever could.,Suicidal Reference
Psychological tricks bad leaders use? Read this article about this.,Safe/Neutral
You're not misunderstood. You're just exhausting and unwilling to change.,Attacking Behavior
I wish someone could see the pain behind my eyes.,Suicidal Reference
Every laugh feels like a lie I can't stop telling.,Suicidal Reference
I'm losing parts of myself I didn't know I had.,Suicidal Reference
Has anyone expressed concern about how much you worry? #anxiety,Emotional Distress
Kids and Screen Addiction is a very big problem nowadays.,Emotional Distress
"I feel like I'm screaming underwater, no one hears me.",Suicidal Reference
Every smile feels like a lie I tell the world.,Suicidal Reference
"I keep hoping something will change, but it never does.",Suicidal Reference
It's like I'm fading and no one sees it happening.,Suicidal Reference
I wish I could fall asleep and never wake up.,Suicidal Reference
"Don't take it out on the children, they are innocent",Safe/Neutral
Is your marriage good for your health? Yes it is.,Safe/Neutral
"I love you the world, you mean everything for me.",Safe/Neutral
Does self pity make others want to be around you?,Safe/Neutral
"Sometimes I look at the pills and think, maybe tonight.",Suicidal Reference
Increased funding for Youth Mental Health and Substance abuse prevention,Safe/Neutral
Tips on how to overcome depression. Please have a look,Safe/Neutral
Can you see me? I am the prettiest cat #WorldCatDay,Safe/Neutral
Safe 8 fun things to do in Cambridgeshire in September,Safe/Neutral
I never want to put one of these together again,Emotional Distress
Feeling so numb. Just want this situation to be changed,Emotional Distress
"I cry so quietly, even I can't hear it anymore.",Suicidal Reference
"No matter what I do, I still feel empty inside.",Suicidal Reference
I can't shake this feeling that something bad is coming.,Emotional Distress
There's this constant pressure on my chest I can't explain.,Emotional Distress
"Scars cover my arms. Next time, I'll aim for veins.",Suicidal Reference
Bought a gun today. One bullet is cheaper than therapy.,Suicidal Reference
"I delete my goodbye drafts, but the thoughts never leave.",Suicidal Reference
Suicide bid of woman who feared losing her incapacity benefit,Emotional Distress
"Can't be bothered to cook, take away on the way",Safe/Neutral
Few options for violent mentally ill youth in Iowa,Emotional Distress
"Men's anxiety, and depression suffering rate is very high",Emotional Distress
I cry for no reason and it scares me.,Suicidal Reference
Has holding onto resentments helped or hurt your relationships?,Safe/Neutral
Therapy is an effective treatment of depression and anxiety,Safe/Neutral
I think about death more often than I should.,Suicidal Reference
I'm tired of trying to survive every single day.,Suicidal Reference
The silence in my mind is starting to scream.,Suicidal Reference
What medications are work best for your bipolar symptoms?,Safe/Neutral
How could jewelry help prevent sexual assault? Does it?,Emotional Distress
How to tell if your boss is a bully?,Safe/Neutral
How to benefit from mental health first aid course?,Safe/Neutral
Got adult ADHD? I really feel bad for you.,Emotional Distress
Have you ever felt sad after sex? I have.,Emotional Distress
I've searched for painless ways to leave this world.,Suicidal Reference
Are you a worrier? I am suffering from anxiety.,Emotional Distress
Emotional Abuse just as harmful as any other thing.,Emotional Distress
"You're not intimidating, you're just emotionally unstable and aggressive.",Attacking Behavior
The Nurse Training People Via Suicide simply by Starvation,Suicidal Reference
All I want is for the pain to stop.,Suicidal Reference
I feel like I'm falling and there's no bottom.,Suicidal Reference
More white men die from suicide and substance abuse,Emotional Distress
Access to mental health varies from state to state,Safe/Neutral
The myth of addictions are written in this book.,Safe/Neutral
You're nothing but a problem to everyone around you.,Attacking Behavior
How can children inherit our anxiety? Sounds so crazy,Emotional Distress
What happens when you try to prevent every suicide,Emotional Distress
Need your support to come out from my traumas.,Emotional Distress
I wake up hoping the day will pass quickly.,Suicidal Reference
"Lately I feel like I'm just existing, not living.",Suicidal Reference
Waking up is the hardest part of my day.,Suicidal Reference
The idea of being gone brings me strange peace.,Suicidal Reference
I can't see a future that includes me anymore.,Suicidal Reference
"Everyone says they care, but no one shows up.",Suicidal Reference
Signs of mental strength and resilience you should know.,Safe/Neutral
Teen prescription drug use down? That's a great news.,Safe/Neutral
Subtle signs of depression that we should look into,Safe/Neutral
I wish I could pause everything and just disappear.,Suicidal Reference
I'm running on empty and no one sees it.,Suicidal Reference
"The nights are long, and my thoughts are louder.",Suicidal Reference
Foster children more likely to be diagnosed with ADHD?,Safe/Neutral
I wish I could erase myself without a sound.,Suicidal Reference
Each night I wonder if tomorrow is worth it.,Suicidal Reference
"So much happening in life nown, but nothings good.",Emotional Distress
From Hungry and Getting Nowhere to Satisfied and Strong!,Emotional Distress
You're lucky I haven't done worse to you yet.,Attacking Behavior
This is not the way you should treat people,Emotional Distress
Don't make me show everyone what you really are.,Attacking Behavior
"If I see you again, it won't be pretty.",Attacking Behavior
You better shut up before I shut you down.,Attacking Behavior
Do what I said or I'll ruin your life.,Attacking Behavior
"How to recovery from addictions, that impacts the family?",Emotional Distress
You look like trash and act like it too.,Attacking Behavior
Why do you even try when you always lose?,Attacking Behavior
I bet your own friends talk behind your back.,Attacking Behavior
Better keep quiet unless you want to get hurt.,Attacking Behavior
You demand loyalty while acting disloyal behind closed doors.,Attacking Behavior
People like you are the reason everything goes wrong.,Attacking Behavior
"Some days, I feel like I'm already gone inside.",Suicidal Reference
Sometimes I stare at pills and wonder 'what if'.,Suicidal Reference
I wish someone could see how much I'm hurting.,Suicidal Reference
I'm tired of holding on when nothing gets better.,Suicidal Reference
Another way to counter anxiety? I don't think so.,Emotional Distress
Does early life stress lead to depression later on?,Emotional Distress
Life may only seem perfect to the outside world,Emotional Distress
Try running your mouth again and see what happens.,Attacking Behavior
Don't forget I've got receipts that could end you.,Attacking Behavior
I hope someone finally puts you in your place.,Attacking Behavior
I hope karma gets to you before I do.,Attacking Behavior
There's a storm in my chest I can't explain.,Suicidal Reference
I am Experiencing Depression. How To Cope With It?,Emotional Distress
I'd respect you more if you stayed silent forever.,Attacking Behavior
"I swear, if you talk again I'll lose it.",Attacking Behavior
Have you ever experienced body image issues? I did.,Emotional Distress
You're a disease in every group you're part of.,Attacking Behavior
How do you mess things up without even trying?,Attacking Behavior
"You never learn, and that's what makes you useless.",Attacking Behavior
The thought of being gone doesn't scare me anymore.,Suicidal Reference
Can kids and toddlers have depression too? Very alarming.,Emotional Distress
My partner has been diagnosed with borderline personality disorder,Emotional Distress
How does caffeine addiction look? Is it bad too.,Emotional Distress
Living feels like dragging a boulder uphill every day.,Suicidal Reference
"My heart is heavy, and hope is fading fast.",Suicidal Reference
I keep making mistakes and it's destroying my confidence.,Emotional Distress
"I get so nervous around people, I start shaking.",Emotional Distress
"Everything feels so heavy lately, I'm just so tired.",Emotional Distress
"Even when things go right, I still feel uneasy.",Emotional Distress
I just want to stop feeling like this forever.,Suicidal Reference
The nights feel endless and so does the pain.,Suicidal Reference
Losing sleep is higher risk of death for men?,Emotional Distress
Common Symptoms of Menopause and How to Find Relief,Emotional Distress
What would your life be like with less anxiety?,Safe/Neutral
What is helicopter parenting? Are you a helicopter parent?,Safe/Neutral
Do you have difficulty with your child at mealtime?,Safe/Neutral
Delete your account or I'll leak your private messages.,Attacking Behavior
"Meet me alone tonight, or your secrets go viral.",Attacking Behavior
You're worthless. Everyone laughs at you behind your back.,Attacking Behavior
"Quit your job, or I'll frame you for stealing.",Attacking Behavior
"Give me your passwords, or I'll get you expelled.",Attacking Behavior
I'll slash your tires if you ignore me again.,Attacking Behavior
You deserve every bad thing that happens to you.,Attacking Behavior
"Sleep with me, or everyone finds out you're cheating.",Attacking Behavior
People are better off without you in their lives.,Attacking Behavior
Life is pointless. I've planned how to hang myself.,Suicidal Reference
"Third trip to psychiatric facility, how many to go?",Emotional Distress
Subconsciously resisting change. I don't want to be changed.,Emotional Distress
Is it toxic to describe mental illness as permanent?,Emotional Distress
"How to deal with all this, cant handle anymore",Emotional Distress
Depression may strike actually those who 'have it all',Emotional Distress
Thinking about jumping off the bridge near my house.,Suicidal Reference
No one would care if I just stopped breathing.,Suicidal Reference
I wrote my suicide note. Just waiting for courage.,Suicidal Reference
Every morning I wake up disappointed I'm still here.,Suicidal Reference
Trauma after still birth is happening very often nowadays,Emotional Distress
When did you stop sleeping with the light on?,Emotional Distress
Do you think your treatment for depression is working?,Emotional Distress
Is adult ADHD linked to addiction? I think so.,Emotional Distress
Is there a link between brain size and IQ?,Safe/Neutral
Do you have a fear of intimacy or commitment?,Emotional Distress
How often are you do you experience bad memories?,Emotional Distress
Has anyone expressed concern about how much you worry?,Emotional Distress
There is no more mixing alcohol with our medication.,Emotional Distress
Mental issues may lead to chronic pain in teens,Emotional Distress
Which countries does mental health have the most impact,Safe/Neutral
What concerns do you have about your partner's behavior?,Safe/Neutral
Even the things I used to love feel meaningless.,Suicidal Reference
I'm tired of pretending that I have a future.,Suicidal Reference
The idea of peace only comes with silence now.,Suicidal Reference
I'm worn out from trying to matter to anyone.,Suicidal Reference
I don't see the point in waking up tomorrow.,Suicidal Reference
"I try to hold on, but I'm slipping fast.",Suicidal Reference
How many people in your family have used heroin?,Safe/Neutral
Have you ever received a ticket for distracted driving?,Safe/Neutral
Is addiction a medical problem or a criminal one?,Safe/Neutral
There's a void in me that nothing can fill.,Suicidal Reference
Some days I forget why I try at all.,Suicidal Reference
Each step I take feels heavier than the last.,Suicidal Reference
My mental health is getting worse day by day.,Emotional Distress
Why do you think your life is so chaotic?,Emotional Distress
How can you find out what's holding you back?,Safe/Neutral
Hollywood is the best film industry in the world.,Safe/Neutral
What would a perfect life look like to you?,Safe/Neutral
Rescue workers struggle to help desperate victims of Yolanda,Emotional Distress
I can't stop crying and I don't know why.,Emotional Distress
Urgh. Anxiety. FFS where does it come from?! (Breathe...),Emotional Distress
Have you ever suspected child abuse and notified CPS?,Safe/Neutral
Have you very had doubts about a particular diagnosis?,Safe/Neutral
Have you ever had a mental health check up?,Safe/Neutral
Dealing with down feelings in under Safe 0 minutes,Safe/Neutral
I just lost 45 thousand dollars in the gambling,Emotional Distress
I feel stuck in a story I didn't choose.,Suicidal Reference
I keep hoping for a sign that never comes.,Suicidal Reference
Are American Teens more reckless than other teens elsewhere?,Safe/Neutral
Are you informed about teens and their alcohol use?,Safe/Neutral
"Don't tell your parents , it's our secret, okay?",Attacking Behavior
The darkness inside is louder than any voice outside.,Suicidal Reference
I stare at walls hoping they'll give me answers.,Suicidal Reference
I feel like a ghost in my own life.,Suicidal Reference
The estate agent is officially pissing me off now.,Emotional Distress
"Woman, 20, assaulted as she walked home in Peterborough",Emotional Distress
RIP George... Minder star George Cole dies at 90,Emotional Distress
Kittens found in car towed 87 miles from Swindon,Emotional Distress
Disgusting. I hope they catch the person doing it.,Emotional Distress
I write goodbye notes in my head every night.,Suicidal Reference
"The pain is too much, I just want peace.",Suicidal Reference
My Marriage is the best memory of my life,Safe/Neutral
Should parents have the sex talk with their children?,Safe/Neutral
Need a therapist that accepts Husky insurance in CT?,Safe/Neutral
No one will believe you if you tell them.,Attacking Behavior
"You're just a dumb little kid, know your place.",Attacking Behavior
Take off your shirt or I'm leaking your photos.,Attacking Behavior
"I own you now, do exactly what I say.",Attacking Behavior
What is a toxic workspace?I really want to know.,Safe/Neutral
"Keeping poor children in school, that's a great idea.",Safe/Neutral
"I'm alive, but I don't feel like I'm living.",Suicidal Reference
I wish I could turn off my thoughts forever.,Suicidal Reference
I carry my pain in silence because nobody cares.,Suicidal Reference
I can't remember the last time I felt okay.,Suicidal Reference
How can you help your teen with peer pressure?,Safe/Neutral
How do you parent a Safe 5 year old?,Safe/Neutral
Should you use you employers mental health screening tools?,Safe/Neutral
Say one more thing and you'll regret it forever.,Attacking Behavior
"Your secrets are safe with me, unless you disobey.",Attacking Behavior
You're the punchline in every joke behind your back.,Attacking Behavior
I feel like I'm drowning with no one around.,Suicidal Reference
"Come on, just take your clothes off for me.",Attacking Behavior
Aboard the aquatic combines 'harvesting' weeds in Cambs waterways,Safe/Neutral
Such a magical sky tonight. It changes in seconds,Safe/Neutral
"Even when I'm with people, I feel completely alone.",Suicidal Reference
Depressed women at greater risk of early perimenopause Telemanagement,Emotional Distress
"Noting good happeing in life, how to change that",Emotional Distress
Keep talking and I'll make you regret it publicly.,Attacking Behavior
"You belong in a trash can, not this group.",Attacking Behavior
One message from me and your secrets are out.,Attacking Behavior
I'll drag your name through the mud without blinking.,Attacking Behavior
"If stupidity was a sport, you'd be a champion.",Attacking Behavior
"Challenge yourself daily, live life outsite your comfort zone",Safe/Neutral
You're just a toy for me to play with.,Attacking Behavior
BBC reporting 7 fatalities so far Just so awful,Emotional Distress
Read this wonderful blog about elephant conservation in Zimbabwe,Safe/Neutral
I bet even your shadow is ashamed of you.,Attacking Behavior
You make every room worse by walking into it.,Attacking Behavior
How can we talked to our kid about college?,Safe/Neutral
What has kept you from getting mental health services?,Emotional Distress
"Depression as pain, hoe to get away from it?",Emotional Distress
"You never take ownership, just excuses, deflection, and finger-pointing.",Attacking Behavior
Do you have trouble getting through to your teen?,Emotional Distress
Help for loved ones of those who committed suicide,Emotional Distress
I'm standing on the rooftop. One step changes everything.,Suicidal Reference
Can't handle this pain. Bullets are quicker than therapy.,Suicidal Reference
I'm a burden. Death is my gift to everyone.,Suicidal Reference
Genetic mutations cause half of Autism? I think so.,Safe/Neutral
What's the point of living if it always hurts?,Suicidal Reference
No one would even notice if I were gone.,Suicidal Reference
are you going to go to beach with me?,Safe/Neutral
Watching Pitch Perfect 2. Pat Benatar - We Belong,Safe/Neutral
"Most A-level predicted grades are wrong, Cambridge Assessment finds",Safe/Neutral
Test your eyes by playing this fast-paced color-matching game,Safe/Neutral
"My husband is very depressed, how to help him?",Emotional Distress
Just got kicked out from school for drug use.,Emotional Distress
"In Bamp, looking at internal doors. Fun times",Safe/Neutral
How much do I want pizza right now...?,Safe/Neutral
Keeping me company while I work ¸ #WorldCatDay,Safe/Neutral
"It's not your chair, it's all mine!', #worldcatday",Safe/Neutral
Two hoggles out for dinner so far tonight,Safe/Neutral
"Deckchair in the sun, what's not to love?",Safe/Neutral
I just want to disappear for a while.,Suicidal Reference
Sometimes I wish I could just disappear forever.,Suicidal Reference
Worsts habits that can cause worse mental health,Safe/Neutral
Depression is not the same as being sad,Emotional Distress
"If I don't wake up tomorrow, it's intentional.",Suicidal Reference
Gave away my belongings. Ready to disappear forever.,Suicidal Reference
Told my therapist goodbye. They'll know why tomorrow.,Suicidal Reference
Why children with mental illness are sometimes abused?,Emotional Distress
Can a Coach Help me with my depression.,Emotional Distress
"You're not brave, you're just reckless and dumb.",Attacking Behavior
Want your teen to practice safe sex? #parenting,Safe/Neutral
"Watching my childreens happy, give me immense joy.",Safe/Neutral
I thought you said I could have him?,Emotional Distress
You're a walking disaster and everyone knows it.,Attacking Behavior
Who's to Blame for the Atlanta Storm Chaos?,Emotional Distress
"Maximilian Schell, a Oscar-Winning Actor, Dies at 83",Emotional Distress
There should be some treatment for my depression,Emotional Distress
Feeling Out Of Forms Guidance For Handling Depression,Emotional Distress
I am too broke to afford a house,Emotional Distress
How to cook for someone who has cancer,Emotional Distress
Every day feels like I'm drowning in sadness.,Suicidal Reference
It's getting harder to keep pretending I'm okay.,Suicidal Reference
Maybe the world would be better without me.,Suicidal Reference
Nobody would miss me if I was gone.,Suicidal Reference
I want someone to notice I'm not okay.,Suicidal Reference
"No one trusts you, and you've earned that.",Attacking Behavior
You're not even worth the energy to hate.,Attacking Behavior
