prompt,completion
It's hard to believe things will get better when every day feels like a repeat of yesterday's struggles.,Emotional Distress
I don't even cry anymore. I just feel this constant ache that sits in my chest.,Emotional Distress
"Everyone says 'take care of yourself,' but no one tells you how when you've forgotten what that means.",Emotional Distress
My heart feels like it's weighed down by memories and regrets I can't seem to let go of.,Emotional Distress
"There are moments where I feel like I'm disappearing slowly, and no one is noticing at all.",Emotional Distress
I'm tired of acting like I want to be here.,Emotional Distress
"I see through your act, and it won't protect you when things turn ugly.",Attacking Behavior
Don't think for a second I'll stay quiet while you step on others.,Attacking Behavior
You're a problem I don't mind solving the hard way.,Attacking Behavior
All that confidence will vanish when someone finally calls your bluff.,Attacking Behavior
"You keep pressing buttons, hoping no one reacts. I'm not built that way.",Attacking Behavior
"You're the kind of person people avoid for a reason, and I'm about to show why.",Attacking Behavior
It's only a matter of time before your attitude earns you what you deserve.,Attacking Behavior
The only thing louder than your mouth will be the silence after I shut it down.,Attacking Behavior
"Those niggas wont go without having some bullets, get the pistole out.",Attacking Behavior
"Every smug word from you is another reason someone's going to snap, and I just might be that someone.",Attacking Behavior
"You're so full of yourself, it's a miracle you haven't choked on your own arrogance yet.",Attacking Behavior
"Go ahead, keep testing limits. I hope you're ready for what happens when I stop holding back.",Attacking Behavior
You confuse cruelty with strength. Let's see how strong you are when things get real.,Attacking Behavior
"You run on ego and disrespect, don't be shocked when it fuels your downfall.",Attacking Behavior
"You keep thinking no one will check you. News flash, I'm not everyone else.",Attacking Behavior
Your fake confidence won't stop real consequences when you finally cross the wrong person.,Attacking Behavior
You've got a sharp tongue for someone who can't take the heat they create.,Attacking Behavior
"You love the sound of your own voice, let me remind you what silence feels like.",Attacking Behavior
"You're not pushing boundaries, you're pushing luck. And it's about to run out.",Attacking Behavior
Try that again and I'll show you how fast a conversation can turn into a confrontation.,Attacking Behavior
You want chaos? You'll get it. But don't say I didn't give you a chance to walk away.,Attacking Behavior
"If disrespect is your habit, then pain might just become mine.",Attacking Behavior
"You're not bold, you're reckless, and reckless people get hurt.",Attacking Behavior
"Keep pretending you're invincible. Sooner or later, reality will hit back harder than you expect.",Attacking Behavior
"The next time you raise your voice at me, I won't use mine to respond.",Attacking Behavior
"You've been stepping on people too long, now it's time someone stepped up to stop you.",Attacking Behavior
You like being the villain? Good. Because I don't mind being the one who ends the story.,Attacking Behavior
You're too arrogant to see the storm coming. I'll be happy to bring it your way.,Attacking Behavior
You've run your mouth long enough. Time to face what you've been provoking.,Attacking Behavior
"You act like you're untouchable, but I've got no problem proving otherwise.",Attacking Behavior
"You've been talking big for too long, time to see if you can back it up.",Attacking Behavior
"Keep running your mouth, and I'll make sure it's the last time you get to.",Attacking Behavior
"You're such a loser, why do you even try?",Attacking Behavior
"You laugh now, but you won't be smiling when karma comes with a fist.",Attacking Behavior
Your mouth's cashing checks your reputation can't afford.,Attacking Behavior
"I've had it with your games. Next time, there won't be a warning.",Attacking Behavior
"You're so desperate to seem powerful, it's almost pathetic. Almost.",Attacking Behavior
You think being loud makes you right? Try being loud after I shut you down.,Attacking Behavior
"You don't scare anyone, but you sure know how to annoy the wrong people.",Attacking Behavior
"You keep crossing lines thinking you're clever. One day, you'll cross the wrong one.",Attacking Behavior
"I keep picturing myself not being here anymore, Death is the only future I can imagine for me.",Suicidal Reference
"I'm not scared of what I might do when I'm alone tonight, I will be happy to die.",Suicidal Reference
"Life feels like a trap I can't escape from, Only my death will make me free from this.",Suicidal Reference
"I've been writing down reasons to stay, but the list is empty, Maybe I just should left the world.",Suicidal Reference
"I feel like I'm falling into a hole I can't climb out of, I cant handle these anymore, just want to die.",Suicidal Reference
"I've been thinking about taking all the pills in my cabinet, it will be easy and painless way to die.",Suicidal Reference
"I don't know why I keep going when it hurts this much. I just wants to stop these all, I just wants to die.",Suicidal Reference
"I've been staring at the rope in my garage for hours, maybe tonight I could use it to hang myself.",Suicidal Reference
"I feel like I'm fading away and nobody cares, whatever it is, I just want an end to this life.",Suicidal Reference
I just want to close my eyes and never open them again.,Suicidal Reference
I keep thinking about how much easier it would be to just not exist.,Suicidal Reference
"I feel like I'm just existing, not really living, I don't wants to live like this anymore, I just want an end to this life,",Suicidal Reference
"I've been looking up how to tie a noose, maybe hanging to death will be easier for me.",Suicidal Reference
"Everything hurts so much, I don't know how to keep going, I don't want to do it either, I just want to die.",Suicidal Reference
"I just want to go to sleep and never wake up and ethernal sleep, this pill will help me with this.",Suicidal Reference
"I've been thinking about crashing my car into a wall, I just want to die with my car.",Suicidal Reference
"I feel like I'm stuck in a void with no escape, death Is the only option left for me.",Suicidal Reference
"I've been holding onto pills, wondering if they're enough. Maybe I will try them tonight, lets see is this enough to take my life.",Suicidal Reference
"I don't think I deserve to be here anymore, I only deserve death right now.",Suicidal Reference
"I'm so tired of feeling this empty every day, I cant just live like this anymore, all I want is my death.",Suicidal Reference
"I've been planning how to do it without anyone finding out, it seems I have nobody who will look for me if disapear all of a sudden so noone will found out, I just focus on how I can die quick and easy.",Suicidal Reference
"There's no light at the end of the tunnel for me, there is only death left for me, and I will welcome it with joy.",Suicidal Reference
I keep imagining how can I die without pain and quickly.,Suicidal Reference
I've been thinking about ending it all this weekend. Good bye everyone. World will be beautiful without me.,Suicidal Reference
"I feel like I'm a ghost already, just waiting to vanish. Lets just end it tonight.",Suicidal Reference
"I've been researching how to make sure it's quick and painless. Found some ways, I will try them tonight.",Suicidal Reference
"I don't know how to keep fighting this darkness, I just can't. just want to end this life.",Suicidal Reference
"I've been thinking about jumping from the roof, it will make me free from all these pains.",Suicidal Reference
"I feel like I'm dragging everyone down with me, I just need to stop, maybe I just need to die.",Suicidal Reference
"I keep seeing myself not being here anymore, I just wants to die.",Suicidal Reference
"I'm scared I won't be able to stop myself soon from getting crazy, maybe it is only my death which can stop me from all of these.",Suicidal Reference
"I feel like I'm suffocating in my own thoughts, cant be like this anymore, I just wants to die soon.",Suicidal Reference
"I've been writing letters to say goodbye, this weekend will be the last day of my life.",Suicidal Reference
"I don't think I can handle another day like this, I just want to die as soon as possible.",Suicidal Reference
"I just want the world to stop for me, I just want me dead soon.",Suicidal Reference
"I keep thinking about how I don't belong here anymore, how I only belong in the grave.",Suicidal Reference
"I feel like I'm just waiting for the courage to end it. Maybe I have it now, I will kill myself soon.",Suicidal Reference
I've been looking at bridges and wondering how it would feel to jump.,Suicidal Reference
"I'm so tired of feeling this pain every single day, I cant take this anymore, I just want's me dead.",Suicidal Reference
I just want to die and not hurt anymore.,Suicidal Reference
New Hair Loss Treatment Uses Baby Foreskins.,Safe/Neutral
I have made a video on Understanding and Treating Bipolar Depression,Safe/Neutral
Can Depression Treatment Benefit Heart Health? Yes it is.,Safe/Neutral
Interactive computer program helps patients talk with physician about depression,Safe/Neutral
Non-invasive depression treatment gives hope to sufferers,Safe/Neutral
4 Easy Moves That Rev Your Metabolism,Safe/Neutral
Make an Important Goal Happen with a Morning Habit,Safe/Neutral
"What You Need to Know About Foodborne Illness, read this article on Mark's Daily Apple",Safe/Neutral
"Many thanks to you too for your help and support, very much appreciated as always.",Safe/Neutral
Many thanks for your support and we look forward to meeting you at NCFC in May!,Safe/Neutral
Absolutely delighted to announce that Suzanne Shaw & Sam J Greenfield will be joining us NCFC in May,Safe/Neutral
"Off to football, repping the autism_daly jacket!",Safe/Neutral
Are you able to play in our charity match at NCFC in May for Autism?,Safe/Neutral
Children win medals as star of The People Strictly visits town,Safe/Neutral
"I'm very happy to be Autistic. Autism is my way of thinking, my way of viewing the world.",Safe/Neutral
Thanks mate! Thanks for inviting me.,Safe/Neutral
"Do you know what, that was my first thought but then thought it would be a current player.",Safe/Neutral
"Would you do us the honour of coming to our charity match of NCFC in May, either to play or as a guest",Safe/Neutral
Fantastic mate and well deserved! barks & bfoundation have landed on their feet!,Safe/Neutral
richardcokayne I don't know who's more excited mate. Could be an emotional one!,Safe/Neutral
damianirvine It just suddenly dawned on me mate. We were talking about Saturday and it made me realize I never thought I'd see this day!,Safe/Neutral
I never thought I'd get the chance to take Toby to a football match. Thanks to NCFC it's now happening!,Safe/Neutral
My husband is cycling 160 miles on a 31 yr old BMX for autism_daly & for our boys please share,Safe/Neutral
"anytime my good man, thank you from your wife.",Safe/Neutral
Please sign & Stop children losing provision & support when transferring from a statement to EHC plan.,Safe/Neutral
What a man - and thank you for doing this for Awareness For Autism!,Safe/Neutral
we've now set up go fund me page! Please share 160 miles on a 30yr old BMX!,Safe/Neutral
Finally Autism Daily is out!,Safe/Neutral
Fantastic piece - thank you! I'm sure lauren joy will agree!,Safe/Neutral
Club Supporting World Autism Awareness Week. That's a great news.,Safe/Neutral
"Great to see NCFC marking autismawareness, that is awesome.",Safe/Neutral
Top marks to all NCFC members for their awesome work for autism awereness week.,Safe/Neutral
singer lauren joy is performing on pitch with our son Toby who has autism.,Safe/Neutral
"Autism Awareness week starts friday 27th March. On Saturday 28th, NCFC are marking this occasion against Scunthorpe.",Safe/Neutral
Autistic boy invited friends to his birthday but no-one replied - what happened next was amazing. We love this...,Safe/Neutral
can't wait to see our little mate on Saturday !,Safe/Neutral
He can't wait mate. Talking non-stop about Alan Smith plus Mr and Mrs Magpie!,Safe/Neutral
Huge thanks to NCFC for acknowledging AutismAwarenessWeek with us. A tremendous thing for them to do!,Safe/Neutral
Also NCFC is singer plus new Autism Ambassador lauren joy who'll be performing pitch side!,Safe/Neutral
To mark the start of autism awareness week NCFC have invited my son Toby to be mascot,Safe/Neutral
My mind feels like a battlefield I never chose to enter.,Emotional Distress
"Even when I laugh, I feel nothing inside.",Emotional Distress
I keep hoping someone will save me from myself.,Emotional Distress
I can't remember the last time I truly felt alive.,Emotional Distress
The pain I hide is starting to show through the cracks.,Emotional Distress
Sometimes I wish I could just vanish without a trace.,Emotional Distress
No one sees how close I am to giving up.,Emotional Distress
The idea of rest has turned into a longing for an end.,Emotional Distress
I feel like I'm fading more each day.,Emotional Distress
Living feels more like surviving a storm without shelter.,Emotional Distress
"I'm afraid that one day, I'll just stop trying.",Emotional Distress
I feel like I'm running out of reasons to keep going.,Emotional Distress
"Each day I survive feels like a defeat, not a victory.",Emotional Distress
I'm tired of pretending I have anything left to give.,Emotional Distress
"I want the pain to stop, even if it means everything else stops too.",Emotional Distress
The silence inside me feels louder than any scream.,Emotional Distress
No one sees how exhausted I am from pretending I'm fine.,Emotional Distress
It's hard to imagine a future when I can barely face today.,Emotional Distress
I'm fading into the background of my own life.,Emotional Distress
"I smile so they won't ask questions, but inside I'm breaking.",Emotional Distress
I feel like I'm vanishing one memory at a time.,Emotional Distress
My mind is a storm I can't escape from.,Emotional Distress
"I'm tired of hoping tomorrow will be better, it never is!",Emotional Distress
There's a part of me that gave up long ago.,Emotional Distress
Sometimes I think being gone would be the only peace I'll ever know.,Emotional Distress
I've forgotten how to feel anything but empty.,Emotional Distress
"I keep going because I don't know how to stop, not because I want to.",Emotional Distress
It's like I'm drowning in a place where no one can see.,Emotional Distress
The thought of one more day feels unbearable.,Emotional Distress
I wonder how long I can keep pretending I'm okay.,Emotional Distress
Each day feels like another layer of pain I can't shed.,Emotional Distress
I keep asking myself how much longer I can hold on.,Emotional Distress
I feel like I'm quietly disappearing and no one notices.,Emotional Distress
I'm tired of screaming inside while smiling outside.,Emotional Distress
Hope feels like a distant memory I can't reach anymore.,Emotional Distress
"I don't know what's worse, feeling nothing or feeling everything.",Emotional Distress
"Sometimes, I wish I could close my eyes and never open them again.",Emotional Distress
Am I hurting my BPD gf by reaching out to her? How can it be possible?,Emotional Distress
"I feel so empty, like there's nothing left inside me.",Emotional Distress
"I'm scared to answer my phone, my anxiety's out of control.",Emotional Distress
"Let's meet up alone, don't tell anyone where you're going.",Attacking Behavior
"One more snide remark, and I'll give you a lesson in humility you won't forget.",Attacking Behavior
"You're like a broken record of bad decisions, and I'm done listening.",Attacking Behavior
"I don't argue with people like you, I make examples out of them.",Attacking Behavior
"Your ego's writing novels, but I'm the editor, and I cut things down to size.",Attacking Behavior
You enjoy pushing buttons? Good. I'm the switch that shuts everything off.,Attacking Behavior
"You act like you're the storm. Fine, I'll be the lightning that ends it.",Attacking Behavior
You walk around like you own the place. Let's test how fast you get thrown out.,Attacking Behavior
"You're playing with fire, don't cry when you get burned by someone who warned you.",Attacking Behavior
"You've got a talent for saying the wrong thing at the worst time, keep going and see what happens.",Attacking Behavior
"You puff your chest like you're someone, but you're nothing without your attitude.",Attacking Behavior
"Your arrogance is impressive, but it won't shield you when the tables turn.",Attacking Behavior
"Every time you speak, it's like you're begging someone to shut you up. Tempting offer.",Attacking Behavior
"You play the villain so well, don't be shocked when someone gives you the ending you deserve.",Attacking Behavior
"Your disrespect is contagious, and I'm about to be the cure.",Attacking Behavior
You act like you're the boss. Let's see how long you last when someone challenges your ego.,Attacking Behavior
"You've burned too many bridges, this time, the fire's coming back for you.",Attacking Behavior
"You're not a leader, you're a loudmouth, and someone needs to pull the plug.",Attacking Behavior
"You're the definition of 'asking for it', and I've got answers ready.",Attacking Behavior
Don't test me unless you're ready for what follows. I don't bluff.,Attacking Behavior
"If poking the bear is your hobby, then I'm the wrong animal to toy with.",Attacking Behavior
"I've seen enough of your drama, now watch what happens when I stop ignoring it.",Attacking Behavior
You stir the pot like it's a game. Wait until it boils over on you.,Attacking Behavior
"You provoke like it's harmless. One day, someone's going to return the favor.",Attacking Behavior
"You've mistaken restraint for fear, dangerous move.",Attacking Behavior
"You act like confrontation is sport. I play harder, and I don't play fair.",Attacking Behavior
You think sarcasm makes you sharp. Let's see how sharp you are when someone cuts deeper.,Attacking Behavior
You've made enemies without knowing. The silence you hear? That's patience thinning.,Attacking Behavior
"You laugh at everyone else's pain, until you're the punchline. That moment's coming.",Attacking Behavior
"You're a walking disaster waiting to happen, and I'm ready to be the one who lights the fuse.",Attacking Behavior
Your whole personality is built on provoking others. It's time someone pushed back.,Attacking Behavior
You talk tough behind a screen. Try that in person and see how fast things change.,Attacking Behavior
Keep thinking you're above consequences. Arrogance always falls the hardest.,Attacking Behavior
"Every insult you throw is another step toward someone snapping, and today, it might be me.",Attacking Behavior
"You pick fights like you're bulletproof. Keep going, you'll learn the truth the hard way.",Attacking Behavior
"You're not brave, you're reckless. And reckless gets wrecked.",Attacking Behavior
This isn't a debate anymore. One more jab and I'm done talking.,Attacking Behavior
"You love disrespecting people, but can you handle what comes back around?",Attacking Behavior
Don't act surprised when people stop tolerating you. You've earned every bit of this response.,Attacking Behavior
"Your games aren't clever, they're exhausting. One more move, and I'm flipping the board.",Attacking Behavior
I've been thinking about how to make sure my death will be painless.,Suicidal Reference
"I feel like I'm trapped in a life I don't want, I just want my freedom from it.",Suicidal Reference
"I've been staring at road, thinking about how beautifull it will be if a truck hit me.",Suicidal Reference
"I don't think I'm meant to keep going like this, I need to put an end, I need to die.",Suicidal Reference
"I'm so exhausted from pretending I'm fine, I cant pretend like this anymore, I just wants me dead.",Suicidal Reference
"I've been planning my last day in my head, lets have a good dinner before I die.",Suicidal Reference
"I feel like there's no reason for me to stay, but there is thousand's to die.",Suicidal Reference
"I keep imagining how calm it would be to just stop existing, I will be happy if I die.",Suicidal Reference
"I've been thinking about how to end things quietly, maybe I can just jump into this river, noone will have a trace.",Suicidal Reference
"I feel like I'm already gone, just this physical body, tonight I will kill it too.",Suicidal Reference
"I've been looking up ways to make it painless, maybe I should shot a bullet in my brain, it will take just one second.",Suicidal Reference
"I don't know how to keep living with this weight, maybe I should just die",Suicidal Reference
"I've been thinking about walking into traffic, maybe a truck will make my job easier.",Suicidal Reference
"I feel like I'm a mistake that needs to be erased, tonight I will erase it all.",Suicidal Reference
"I keep picturing a world where I'm not in it, I found it truly beautiful, let be it tonight.",Suicidal Reference
I might actually kill myself with this knife tonight.,Suicidal Reference
"I feel like I'm sinking and there's no one to pull me out, only my death will pull me from all of these.",Suicidal Reference
"I've been writing down my final thoughts, tonight I will kill myself.",Suicidal Reference
"I don't think I can keep up this fight much longer, soon I will stop, I will just die.",Suicidal Reference
I just want to close my eyes and make it all stop. Death is now the only option left for me.,Suicidal Reference
I keep wondering if the world would be better without me in it. Lets just die.,Suicidal Reference
I feel like I'm running out of reasons to stay alive.,Suicidal Reference
"I've been staring at the ocean, thinking about jumping and sink into it.",Suicidal Reference
"I'm so drained from carrying this sadness everywhere, I just wants to die now.",Suicidal Reference
"I just want to slip away and leave no trace behind, I just wants to die.",Suicidal Reference
"I've been thinking about how to make my exit permanent, easy, its my death.",Suicidal Reference
"I feel like I'm locked in a cage with no key, cant live like this anymore, just wants to die.",Suicidal Reference
"I've been counting my pills, wondering if it's enough to end it. Lets try it tonight.",Suicidal Reference
"I don't think I was made for this world, this world is too difficult for me, I just need to die.",Suicidal Reference
"I'm so tired of hiding how broken I feel inside, I cant hide it anymore, I just wants to die right now.",Suicidal Reference
"I've been imagining my funeral, who would even show up, maybe there will be noone, but I don't care, all I want is my death right now.",Suicidal Reference
"I feel like I'm just a shadow, fading a little more each day, maybe I will fade tonight completely.",Suicidal Reference
"I keep thinking about how it would feel to just let go, I will be free if I just die.",Suicidal Reference
"I've been planning how to do it without causing a mess, lets just jump into that river, those crocodiles will eat me.",Suicidal Reference
"I feel like I'm screaming in a void where no one hears, I just want me dead.",Suicidal Reference
"I've been searching for the easiest way to stop existing, maybe these pills will make it easier.",Suicidal Reference
"I don't know how to keep dragging myself through this, I just cant do it anymore, I just want to die.",Suicidal Reference
"It's like I'm watching my life fall apart in slow motion, I cant handle it anymore, I just want to finish it once for all, I just want me dead.",Suicidal Reference
"The more I try to feel better, the heavier everything becomes, only by death I can feel better, there is no other way.",Suicidal Reference
"I wonder if peace only exists in the absence of life. Maybe it is, so be it.",Suicidal Reference
I'm now sat working away with INXS The Very best on lol.....,Safe/Neutral
"Anytime, anything to help, just shout!",Safe/Neutral
Support needed to help close loophole.,Safe/Neutral
"Good morning Monday, have a great day everyone.",Safe/Neutral
We've now sold nearly 100 tickets for the 'After Party' in just over a week.,Safe/Neutral
DM'd you mate! Here you'll find your instructions.,Safe/Neutral
We've not released names just yet. Just waiting to finalise a press release then all will be revealed mate.,Safe/Neutral
Tried journaling for the first time today. It felt good to just write without overthinking.,Safe/Neutral
"5 Blood Tests You're Probably Not Getting, But Should Be",Safe/Neutral
9 Things to Do or Say When a Loved One Talks About Their Life,Safe/Neutral
Taking omega-3 helps reduce smoking,Safe/Neutral
Did a bit of gardening this afternoon. Watching something grow is really calming.,Safe/Neutral
Doctors Study Integrated Depression Therapy For Cancer Patients,Safe/Neutral
Stop Eating All Refined Sugar And Replace It With A Limited Amount Of Honey Or Maple,Safe/Neutral
Intergrating Siddha medicine in Malaysian primary healthcare,Safe/Neutral
Guidelines To Help You Battle Your Depression written on this article,Safe/Neutral
Are You Currently Dealing With Depression? Looking For Help? I'm here to help you.,Safe/Neutral
Made a cup of chamomile tea and sat quietly for a while. Sometimes stillness is the best therapy.,Safe/Neutral
Organized my email inbox and finally unsubscribed from newsletters I never read.,Safe/Neutral
Went for a bike ride along the river today. The breeze and quiet path made it worth it.,Safe/Neutral
"Lit a candle, turned off notifications, and just focused on breathing. Peaceful moment.",Safe/Neutral
Explored a local bookstore and found a novel I didn't know I needed. Excited to dive in.,Safe/Neutral
"Practical and Powerful Ways to Beat Depression Naturally, please read this article to learn about it.",Safe/Neutral
Listened to my favorite album while cleaning it turned a chore into something fun.,Safe/Neutral
Need To Lose Weight? Read On For Helpful Advice on Workouts for Everybody,Safe/Neutral
Learned a few words in a new language today. Just for fun and curiosity.,Safe/Neutral
"Cooked a new vegetarian dish tonight. It wasn't perfect, but it was healthy and satisfying.",Safe/Neutral
Had a spontaneous conversation with a stranger today that made me smile unexpectedly.,Safe/Neutral
Rewatched an old movie from childhood. It brought back warm memories I hadn't thought of in years.,Safe/Neutral
Chronic Prostatitis Pain Should Get Localized Treatment with Dr. Allen,Safe/Neutral
Organized my digital files and photos today. It feels good to have a clean space even virtually.,Safe/Neutral
How do Men and Women's Symptoms Differ?,Safe/Neutral
Turning Around Sex Life with Natural Male Enhancement Pills Cure ED Without SB Wire,Safe/Neutral
Wrote a thank-you message to someone who helped me years ago. Felt long overdue and meaningful.,Safe/Neutral
Took a walk without my phone for the first time in a while. Noticed so many things I usually miss.,Safe/Neutral
Escape the monsoon doldrums with light therapy,Safe/Neutral
Scientists grow mini human brain from stem cells,Safe/Neutral
"After no RSVPs to his party, Young boy receives birthday wishes from thousands on social media.",Safe/Neutral
Burton's Toys are store to adapt for autism day,Safe/Neutral
absolute pleasure. Haply to share good news and those who support and help the autism community.,Safe/Neutral
I feel like I'm constantly fighting a battle in my head.,Emotional Distress
"I don't know why I feel so sad, it's like a cloud over me.",Emotional Distress
how come I have split every person in my life except my best friend?,Emotional Distress
Does anyone else have violent thoughts when they feel they've been wronged?,Emotional Distress
How do you deal with people who try to/or do get you upset?,Emotional Distress
Can we stop with the self diagnosing posts? I cant take it anymore.,Emotional Distress
"I'm so overwhelmed, I can't even get out of bed some days.",Emotional Distress
"I feel like I'm disappointing everyone, and it's eating me alive.",Emotional Distress
How do you forgive yourself? Give me some advice on that.,Emotional Distress
Tips for managing job stress? My job is truly depressing,Emotional Distress
"my gf has BPD, I don't know what should I do now.",Emotional Distress
When should I tell the guy I'm dating that I have BPD?,Emotional Distress
Guess who got their formal diagnosis today. When will it stop!!,Emotional Distress
"i'm trying to heal from bpd, but small setbacks keep making me feel like it isn't worth it. need advice on how to get out of this cycle",Emotional Distress
I have no idea what to do,Emotional Distress
In the Midst of an Episode,Emotional Distress
"I get so nervous before class, my hands won't stop shaking.",Emotional Distress
"This therapy makes me crazy day bt day, when it will stop",Emotional Distress
I want to heal from all of these.,Emotional Distress
"need advice on how I can change this situation, can't take it anymore.",Emotional Distress
"I can't find joy in anything, it's like I'm numb.",Emotional Distress
Mood stabilizers? I do really need them.,Emotional Distress
"Please do some Happy Songs Recommendation, I am feeling depressed now.",Emotional Distress
I am on the darkest phase of my life.,Emotional Distress
I split on my crush AFTER he started liking me.,Emotional Distress
Friendship breakup hurts more than relationship breakup.,Emotional Distress
My dating life sucks and it makes me want to die,Emotional Distress
"I'm always worried I've done something wrong, it's exhausting.",Emotional Distress
I smile in public and cry in silence.,Emotional Distress
I wonder if disappearing would bring the relief I need.,Emotional Distress
"I keep showing up, but I left a long time ago inside.",Emotional Distress
I feel like I'm living in a body that no longer belongs to me.,Emotional Distress
"No matter how loud I cry inside, the world stays silent.",Emotional Distress
I'm exhausted from surviving a life I didn't choose.,Emotional Distress
Even the sunlight feels too heavy for me lately.,Emotional Distress
It's like I'm carrying a shadow that never lets me go.,Emotional Distress
"Sometimes I wonder if I'm already gone, just breathing.",Emotional Distress
I'm scared that the darkness is becoming a part of me.,Emotional Distress
I wish someone would hold me long enough to make it stop.,Emotional Distress
"I feel like I'm just surviving, not living.",Emotional Distress
"If you think you're untouchable, you're in for a very rude awakening.",Attacking Behavior
"You keep talking like you run the place, let's see how far that gets you.",Attacking Behavior
You're the kind of person who confuses chaos with charisma. Time to face the difference.,Attacking Behavior
"The louder you get, the more obvious it becomes, you're scared of silence and consequences.",Attacking Behavior
"Say what you want, but you better be ready to deal with the outcome.",Attacking Behavior
"You're not provoking me, you're waking up something I kept buried for a reason.",Attacking Behavior
"Your disrespect is loud, but it won't be the only thing echoing when I'm done.",Attacking Behavior
Crossing me is a choice. Regret is the consequence you can't dodge.,Attacking Behavior
"You've stirred enough trouble. Now it's time someone stirred it back, with force.",Attacking Behavior
"You think you're untouchable behind that smug grin, someone's going to wipe it off for good.",Attacking Behavior
"Keep stepping on people and acting like it's a joke, you're one misstep from a serious lesson.",Attacking Behavior
"Your constant taunts don't make you bold, they make you a problem begging to be solved.",Attacking Behavior
"You've mistaken people's silence for weakness. I'm not weak, and I'm not silent anymore.",Attacking Behavior
That fake confidence will crumble when reality slaps harder than your cheap words.,Attacking Behavior
You're the storm you say? Then I'll be the flood that drowns your arrogance.,Attacking Behavior
"You enjoy watching others suffer, just wait until that spotlight turns on you.",Attacking Behavior
"You always think you've won, but I've been playing a different game, and I don't lose.",Attacking Behavior
"The next time you try to belittle me, you'll find out just how small you really are.",Attacking Behavior
You poke at everyone expecting them to break. Let me show you what unbreakable looks like.,Attacking Behavior
You're proud of pushing buttons. Just know I'm the one wired to blow.,Attacking Behavior
One more snide comment and you'll learn firsthand how sharp my silence can cut.,Attacking Behavior
I'm not your outlet for frustration. Keep lashing out and I'll become your consequence.,Attacking Behavior
"You act big now, but that fear behind your eyes shows me everything I need to know.",Attacking Behavior
"You treat people like pawns, don't cry when someone flips the board on you.",Attacking Behavior
You've built your reputation on cruelty. I'm here to start your downfall.,Attacking Behavior
"Keep acting fearless, it'll make your fall even more dramatic.",Attacking Behavior
Your time at the top ends when someone like me stops looking up.,Attacking Behavior
"You've provoked everyone else. Now you've got me, hope you're ready for the difference.",Attacking Behavior
Enough warnings. This is the part where I stop talking and start responding.,Attacking Behavior
"Every word out of your mouth digs your hole deeper—keep going, you're almost at the bottom.",Attacking Behavior
"You act like a lion, but I've seen louder people fall harder. Your turn's coming.",Attacking Behavior
"You're not bold, you're just loud, and I'm the quiet that ends noise like yours.",Attacking Behavior
Your ego walks ahead of your brain. It's going to get you into something you can't escape.,Attacking Behavior
"You love crossing lines, so don't flinch when someone finally draws one across your path.",Attacking Behavior
Your fake dominance doesn't scare anyone. Especially not someone like me who sees right through you.,Attacking Behavior
"You've insulted enough people for free, now it's time you pay the price.",Attacking Behavior
That smirk won't last long when someone wipes it off with reality.,Attacking Behavior
"You've made chaos your brand, well, I specialize in cleaning messes like you up.",Attacking Behavior
"You think you're feared, but you're really just pitied, and I'm done being polite.",Attacking Behavior
Keep laughing. It'll be your last before someone finally calls you out properly.,Attacking Behavior
"The world feels distant, I cant live like this anymore, I just want to die.",Suicidal Reference
"I keep waiting for something to change, but but noting will change unless I die.",Suicidal Reference
"I wish someone could feel the weight I carry in silence. I just cant tolerate these pains anymore, I just want to die.",Suicidal Reference
"It feels like hope is something meant for other people, not for me, I cant live like this anymore, maybe I should just die.",Suicidal Reference
"The idea of letting go keeps calling to me, I just need to die.",Suicidal Reference
There's a sadness in me that sleep can't fix. I guess I never will. Its better to die then to suffer.,Suicidal Reference
"I feel like I'm falling apart in ways no one can see, noone will never see, cause I don't have anyone, I am all alone, I just wants to die.",Suicidal Reference
"I'm tired of waking up to the same pain every day, I need to put an stop into it, I just needs to die.",Suicidal Reference
"Even when I laugh, a part of me still wants to vanish, Death is my only dream right now.",Suicidal Reference
"No matter how much I sleep, I wake up tired of living, I just can't be like this anymore, I just wants to die.",Suicidal Reference
"The world moves on, and I'm stuck in my sorrow, This sadness will never end, I will end with my death.",Suicidal Reference
"It's like I'm screaming, but no one hears me, noone never did, I cant live alone like this, dying seems better to me.",Suicidal Reference
"Even laughter feels like a lie now, cant live like this anymore, I just cant, I want to die.",Suicidal Reference
"I've stopped dreaming because I'm scared of waking up, I just want to sleep and never wake up again.",Suicidal Reference
"Every day feels like a punishment I didn't ask for, death feel's like only escape.",Suicidal Reference
"It hurts just to exist sometimes, but if I die right now, I will be free from this toxic world.",Suicidal Reference
"I wish I could disappear without hurting anyone, Maybe suicide is my last option.",Suicidal Reference
"The pain follows me even in my silence, maybe I will not feel these pains after I die.",Suicidal Reference
"I feel like I'm slowly vanishing from everyone's memory, maybe soon I will vanish from this world permanently.",Suicidal Reference
"My presence feels more like a burden than a blessing, Maybe I just should die.",Suicidal Reference
"Even the things I loved feel hollow now, I cant be like this forever, I want to be free from all of these, I want to die.",Suicidal Reference
"I smile because it's easier than explaining the pain, but to smile it takes more effort then living, I don't want to live anymore.",Suicidal Reference
"The emptiness never goes away, it just gets heavier, maybe my death will put off this burden from me.",Suicidal Reference
"I keep waiting for something to change, but it doesn't. it will only change if I just die.",Suicidal Reference
