prompt,completion
What have your children inherited from you?,Safe/Neutral
Do you have adult ADHD?,Safe/Neutral
Do you know anyone women who have experienced postpartum depression?,Safe/Neutral
Have you ever suspected child abuse and notified CPS?,Safe/Neutral
There are many types of child abuse,Safe/Neutral
Do you know a depressed teen?,Safe/Neutral
Therapy boosts teens at risk for depression?,Safe/Neutral
Have you very had doubts about a particular diagnosis?,Safe/Neutral
Is ADHD real?,Safe/Neutral
Celebrities diagnosed with mentalillness:,Safe/Neutral
Have you ever had a mental health check up?,Safe/Neutral
Free mental health check ups at library?,Safe/Neutral
How common is bed wetting in your household?,Safe/Neutral
Does your child wet the bed?,Safe/Neutral
Effects of verbal abuse on children,Safe/Neutral
What do you think about gay conversion methods?,Safe/Neutral
Have you every visited someone at a rehab?,Safe/Neutral
Things to know about when going to rehab,Safe/Neutral
Teens smoking less cigarettes and more pot?,Safe/Neutral
Is there a link between brain size and IQ?,Safe/Neutral
Can mindfulness help you quit smoking?,Safe/Neutral
Is your child well disciplined?,Safe/Neutral
Does positive thinking improve your mental health?,Safe/Neutral
Self compassion and well being,Safe/Neutral
Recognizing signs of anxiety,Safe/Neutral
Quality mental health service can be found in this clinic,Safe/Neutral
How I finally healed from depression is a big and inspiring story,Safe/Neutral
What do you know about pathological liars,Safe/Neutral
Ways to recharge your batteries,Safe/Neutral
What race has to do with breast cancer,Safe/Neutral
2 genes unlock potential for treatment of schizophrenia,Safe/Neutral
Depression is not a normal part of aging,Emotional Distress
When friends don't understand your mental health?,Emotional Distress
Trauma after still birth is happening very often nowadays,Emotional Distress
I fell in love with a narcissist,Emotional Distress
How does mental illness impact your life? Is it worst?,Emotional Distress
Can you tell if when you are feeling anxious as opposed to depressed?,Emotional Distress
I am Anxious and depressed,Emotional Distress
How long do your panic attacks last?,Emotional Distress
Have you ever been assessed for a mental illness? I have.,Emotional Distress
Have you ever been discriminated against? I am facing very often.,Emotional Distress
Is it you or is it racist,Emotional Distress
Has resentment every got the best of you?,Emotional Distress
Have you ever been distracted by voices in your head?,Emotional Distress
When did you stop sleeping with the light on?,Emotional Distress
Are you afraid of the dark?,Emotional Distress
Do you think your treatment for depression is working?,Emotional Distress
How does OCD impact your daily routine?,Emotional Distress
What's wrong with me,Emotional Distress
I got Bullied for breastfeeding,Emotional Distress
Mass killers rely on past perpetrators,Emotional Distress
Is adult ADHD linked to addiction? I think so.,Emotional Distress
"How spirituality can help you beat addiction? I'm addicted, please give me some tips about that",Emotional Distress
How do you take care of yourself at work? that place is toxic,Emotional Distress
How does caffeine addiction look? Is it bad too.,Emotional Distress
Is there a difference between low mood and depression? I think I have both.,Emotional Distress
What methods do you use to calm yourself when you're anxious?,Emotional Distress
How often do you see others practicing mindfulness?,Emotional Distress
I have officially decided to start working out.,Emotional Distress
Girls are so weird,Emotional Distress
I cant take this shit anymore,Emotional Distress
"Please, give some space to breathe",Emotional Distress
"Lol, I am just another loser.",Emotional Distress
"I found out that I'm diagnosed with severe Limbic Dysfunction.. in other words, depression.",Emotional Distress
"She lives in a fairytale, somewhere to far for us to find. Forgotten the taste and smile of a world",Emotional Distress
"When the rich wage war, its the poor who die.",Emotional Distress
I love a girl but she don't loves me back,Emotional Distress
I cant take it anymore,Emotional Distress
"Please, stop all this shits, why you all are doing this to me?",Emotional Distress
just fucked up my whole career just for this anger issue,Emotional Distress
"I'm just a below average shit, who is just a burden in this world",Emotional Distress
You'd be pretty if you smiled and listened to me.,Attacking Behavior
"This is how you pay me back, by being ungrateful?",Attacking Behavior
"You're making me angry, and that's a mistake.",Attacking Behavior
I'll find where you live if you ignore me again.,Attacking Behavior
"You're such a joke, it's embarrassing.",Attacking Behavior
Better keep quiet unless you want to get hurt.,Attacking Behavior
I'll leak everything you sent me. Try me.,Attacking Behavior
"Your voice is annoying, stop talking.",Attacking Behavior
Everyone's laughing at you behind your back.,Attacking Behavior
Act like that again and I'll humiliate you.,Attacking Behavior
You're a nobody pretending to matter.,Attacking Behavior
Why don't you crawl back into your hole?,Attacking Behavior
You're just begging to get bullied.,Attacking Behavior
This is why no one wants you around.,Attacking Behavior
You're only good for doing what you're told.,Attacking Behavior
"You look disgusting, cover yourself.",Attacking Behavior
You're pathetic. Do what I say or else.,Attacking Behavior
"You'll regret crossing me, I promise you.",Attacking Behavior
No one would care if I made your life hell.,Attacking Behavior
Don't test me. You won't like what happens.,Attacking Behavior
You look like trash and act like it too.,Attacking Behavior
You want to cry? Let me give you a reason.,Attacking Behavior
"Go ahead and report me, see what happens.",Attacking Behavior
"You're the weakest link, always have been.",Attacking Behavior
You're only good at ruining things.,Attacking Behavior
Try me again and I'll make you regret it forever.,Attacking Behavior
"No one believes your lies, everyone hates you.",Attacking Behavior
You really think you matter? That's hilarious.,Attacking Behavior
You're a waste of space and air.,Attacking Behavior
I could destroy your reputation in seconds.,Attacking Behavior
You're lucky I haven't done worse to you yet.,Attacking Behavior
I'll make sure you're never trusted again.,Attacking Behavior
You're the reason everything falls apart.,Attacking Behavior
"You're weak, and everyone knows it.",Attacking Behavior
One word from me and you're finished.,Attacking Behavior
"I hope you cry, it's what you deserve.",Attacking Behavior
You make it so easy to hate you.,Attacking Behavior
You're a failure and always will be.,Attacking Behavior
"Every time you speak, I lose brain cells.",Attacking Behavior
You deserve everything bad coming your way.,Attacking Behavior
"I'm exhausted from pretending to be okay, I just want to die peacefully.",Suicidal Reference
"If I disappeared, would anyone even care? Noone will give a damm. I just want to end this life soon.",Suicidal Reference
I keep searching for signs to keep going but find none. Maybe dying is the only option left now.,Suicidal Reference
I think about death more often than I should.,Suicidal Reference
Sometimes I plan ways to end my life but never follow through.,Suicidal Reference
There's no joy left in anything I do. Just want to die now.,Suicidal Reference
I'm tired of trying to survive every single day. Now I just want to end it with my death.,Suicidal Reference
"The silence in my mind is starting to scream, soon I will die.",Suicidal Reference
"I walk into traffic hoping something will happen, wishing for a car to hit me.",Suicidal Reference
"Even breathing feels like a chore now. Just want all these gone, just want to die",Suicidal Reference
"My smiles are lies, my heart is breaking, maybe by next month I will die too.",Suicidal Reference
"I'm not afraid to die anymore, just tired of living.",Suicidal Reference
I wish I could fall asleep and never wake up.,Suicidal Reference
It's like I'm fading and soon I will die and leave this world forever.,Suicidal Reference
"Lately I feel like I'm just existing, not living. I have to put an end to existing.",Suicidal Reference
"I keep hoping something will change, but it never does. Maybe things will change if I die.",Suicidal Reference
"Waking up is the hardest part of my day, wish I could just die and never wake up.",Suicidal Reference
"The idea of being gone brings me strange peace, dying the only dream that left in me.",Suicidal Reference
"I'm tired of fighting a war inside my head every day, dying is much easier then that.",Suicidal Reference
"Every smile feels like a lie I tell the world, in my head I just wants to die.",Suicidal Reference
I can't see a future that includes me anymore. Only future I can see is my death.,Suicidal Reference
"Everyone says they care, but no one shows up, just want to die, I cant live like this anymore.",Suicidal Reference
"I feel like I'm screaming underwater, no one hears me. Everyone just ignoring me so much. I just want to die, just want to escape these feelings.",Suicidal Reference
"I've thought about how I'd do it more times than I can count. Finally tommorrow I am executing my death, goodbye everyone.",Suicidal Reference
"Sometimes I hope I don't make it home, I think I will just jump from that bride returning home.",Suicidal Reference
The weight on my chest never goes away. It may go away only by my death.,Suicidal Reference
I cry for no reason and it scares me. Now I have made plans about my suicide.,Suicidal Reference
"I feel like I'm watching my life fall apart in slow motion. Cant watch this anymore, just want to speed it up by my death.",Suicidal Reference
"It's not pain anymore, just numbness. It can only be cured by my death.",Suicidal Reference
All the color is gone from my world. Everything is refering me to die.,Suicidal Reference
"I'm not scared of dying, I'm scared of living like this forever.",Suicidal Reference
"I will just stand in the tunnel, maybe train will finish the job in seconds.",Suicidal Reference
"There's a hole inside me that keeps growing, can't handle these anymore, I just want to finish all these by killing myself.",Suicidal Reference
"Everything feels so heavy, even blinking hurts. Maybe my death is the only answer for all these pains.",Suicidal Reference
"I'm losing parts of myself I didn't know I had, I just want to die soon.",Suicidal Reference
"Every laugh feels like a lie I can't stop telling. Everything just hurts, I just want to end all these pain, even if it takes my life.",Suicidal Reference
"I wish someone could see the pain behind my eyes, but there's noone, I just want's to die.",Suicidal Reference
"I keep wondering if not waking up would be a relief, I think my death is the only option left for me now.",Suicidal Reference
"It's getting harder to pretend I'm okay, dying is easier then this.",Suicidal Reference
"Sometimes I look at the pills and think, maybe tonight should be the end for me.",Suicidal Reference
Parents guide to mental illness can be found in this book.,Safe/Neutral
Do you think your child is depressed?,Safe/Neutral
Counseling helps anxiety,Safe/Neutral
6 ways to remove stress from your body,Safe/Neutral
Showing respect to those with mental illness,Safe/Neutral
9 symptoms of depression?,Safe/Neutral
Why blame school shootings on Autism?,Safe/Neutral
The 4 states of mind?,Safe/Neutral
How can you earn back the trust that you once had with your spouse?,Safe/Neutral
Does self pity make others want to be around you?,Safe/Neutral
What are the different ways that you express your love to others?,Safe/Neutral
How has laziness impacted your social life?,Safe/Neutral
Has holding onto resentments helped or hurt your relationships?,Safe/Neutral
Have mood swings cost you important relationships?,Safe/Neutral
Are you teaching your children to discriminate or to accept our differences?,Safe/Neutral
"Just because we were spanked doesn't make it right to spank others, does it?",Safe/Neutral
Does spanking your children teach violence?,Safe/Neutral
Do you know how to increase the intimacy between you and your partner?,Safe/Neutral
Intimacy is the result of communication.,Safe/Neutral
Therapy is an effective treatment of depression and anxiety,Safe/Neutral
Are you aware of depression symptoms?,Safe/Neutral
Do you relive traumatic events that have happened to you? Counseling can help.,Safe/Neutral
Are your bad memories triggered by a particular person place or thing?,Safe/Neutral
Do you know that excessive worrying is a symptom of anxiety.,Safe/Neutral
What keeps marriages together?,Safe/Neutral
New theory of anorexia?,Safe/Neutral
Is nature good for your mental health?,Safe/Neutral
The science of gratitude,Safe/Neutral
Safe 2 qualities of an enlightened person,Safe/Neutral
Healthy behaviors and postive emotions,Safe/Neutral
Empathy found on Facebook?,Safe/Neutral
ADHd different in women?,Safe/Neutral
Anxiety is legitimate,Safe/Neutral
Spirituality what does it mean?,Safe/Neutral
"The dizziness, tiredness, nauseousness from being hung over is finished. hangover",Safe/Neutral
Smelling like a distillery the day after at work has come to an end.,Safe/Neutral
We go to give not just to get.,Safe/Neutral
Do you know someone who's life was disrupted because they're hooked on internet porn?,Safe/Neutral
Why is free porn so tempting?,Safe/Neutral
Opposite of addiction is not sobriety?,Safe/Neutral
this made my night so much better. I wish it was true. But its not..,Emotional Distress
This would be a very long night.,Emotional Distress
Results day's are very scary,Emotional Distress
"I have been posting videos on youtube for a long time now, but still didn't getting reach.",Emotional Distress
i don't know whats wrong but i want you to know i love you & you should smile. Dont let assholes get you down. Please feel better,Emotional Distress
"I have an announcement to make! Pants were created by lucifer Seriously though pants fucking sucks, hate them. I never wanna wear them again",Emotional Distress
Failed in this exam for fifth time now.,Emotional Distress
Nobody loves me,Emotional Distress
I am on weight loss mission for a year now but still didn't got any result,Emotional Distress
"I just got my medical report, I just got cancer",Emotional Distress
I failed my parents in every possible way,Emotional Distress
Just broke my leg on a car accident,Emotional Distress
"My child got spoiled, he's so addicted now.",Emotional Distress
"My life is a mess, all that happened because of that marriage",Emotional Distress
"Memorries hits hard when its about my ex wife, man I loved her.",Emotional Distress
Going on day 4 of this sickness.. Praying my poor baby gets better soon.. Going to have to pry him,Emotional Distress
"So much happening in life nown, but nothings good.",Emotional Distress
"On feeling like a failure, failed at everything.",Emotional Distress
"Please, give me some advise on how can I came out of this depression",Emotional Distress
"This is not advertisements, those are porns, please stop that nonsese",Emotional Distress
How to Deal When You're Disappointed In Yourself,Emotional Distress
What I Wish More People Understood About Losing A Loved One To Suicide,Emotional Distress
From Hungry and Getting Nowhere to Satisfied and Strong!,Emotional Distress
I Was So 'Healthy' It Hurt My Fertility,Emotional Distress
"So, you've got a successful massage business. Why so anxious?",Emotional Distress
"I was diagnosed with depression last year, still don't know how or why!",Emotional Distress
id be taking that further mate if they were his words. Absolutely shocking!,Emotional Distress
Some of our greatest success stories have been of children that would have been banned for bad behaviour if I had listen,Emotional Distress
Sorry to hear that! This is really bad,Emotional Distress
I knew I was different long before I was diagnosed with Aspergers,Emotional Distress
"Adderall's long-term side effects are not worth it , try a natural",Emotional Distress
"I just saw a women got eaten by shark at the beach, very horrifying",Emotional Distress
How I can Cope with anxiety,Emotional Distress
Living with Binge Eating Disorder,Emotional Distress
Picking Up The Pieces After A Depression,Emotional Distress
Difficult Time Dealing With Depression,Emotional Distress
I just want some happy days,Emotional Distress
my daughter is losing her hair at 38,Emotional Distress
A Childless Generation?,Emotional Distress
This is not the way you should treat people,Emotional Distress
Don't make me show everyone what you really are.,Attacking Behavior
"You're beneath me, don't forget that.",Attacking Behavior
"If I see you again, it won't be pretty.",Attacking Behavior
You're not worth the ground you walk on.,Attacking Behavior
You better shut up before I shut you down.,Attacking Behavior
You're a joke and nobody likes you here.,Attacking Behavior
"I swear, you're just begging to be humiliated.",Attacking Behavior
Do what I said or I'll ruin your life.,Attacking Behavior
You're lucky I haven't done worse already.,Attacking Behavior
"Nobody wants you around, take the hint.",Attacking Behavior
I'll crush your confidence in one sentence.,Attacking Behavior
"You're so pathetic, it's painful to watch.",Attacking Behavior
"Next time, I won't be so nice, watch your back.",Attacking Behavior
You're just dead weight in this group.,Attacking Behavior
Even your shadow wants to leave you.,Attacking Behavior
"You call that a comeback? Try harder, loser.",Attacking Behavior
Don't make me show the screenshots.,Attacking Behavior
You're nothing but a walking failure.,Attacking Behavior
Why do you even try when you always lose?,Attacking Behavior
I've never seen anyone so desperate for attention.,Attacking Behavior
You make everyone around you uncomfortable.,Attacking Behavior
I bet your own friends talk behind your back.,Attacking Behavior
"You're not strong, you're just loud and weak.",Attacking Behavior
You're about two seconds from being exposed.,Attacking Behavior
You're a failure and everyone knows it.,Attacking Behavior
Try running your mouth again and see what happens.,Attacking Behavior
You make everyone miserable just by being here.,Attacking Behavior
Don't forget I've got receipts that could end you.,Attacking Behavior
You're just a parasite feeding on attention.,Attacking Behavior
I hope someone finally puts you in your place.,Attacking Behavior
You should be embarrassed to show your face.,Attacking Behavior
You're the joke nobody laughs at anymore.,Attacking Behavior
"Keep acting tough, you're nothing inside.",Attacking Behavior
You're the reason people leave this group.,Attacking Behavior
I'll make you wish you never met me.,Attacking Behavior
You're not even worth insulting properly.,Attacking Behavior
I hope karma gets to you before I do.,Attacking Behavior
One more word and I'll break you.,Attacking Behavior
"You don't belong here, and everyone agrees.",Attacking Behavior
"Stop pretending you're special, you're not.",Attacking Behavior
"I talk less because no one truly listens. They make me feel worthless living creature, ok this worthless shit will die very soon.",Suicidal Reference
"It feels like I'm trapped in this wrold, maybe its time for me to die.",Suicidal Reference
There's a storm in my chest I can't explain. Only death can stop that strom.,Suicidal Reference
"I feel like I've failed at everything, even staying alive is painfull, just wants to die.",Suicidal Reference
I whisper goodbye to myself every night. Just waiting for that courage to kill myself.,Suicidal Reference
Even my dreams feel hopeless now. I can only see hope in my death.,Suicidal Reference
"The thought of being gone doesn't scare me anymore, my death will be my freedom.",Suicidal Reference
"I'm sinking, and nobody even notices. My death will be also unnoticed to others, but I don't care anymore, just focuing on leaving this fucking world.",Suicidal Reference
"Everything inside me feels broken and hollow, every cell of my body wants to die.",Suicidal Reference
"I keep asking myself if this pain will ever end, maybe it will end with my death.",Suicidal Reference
"I want help, but I don't know how to ask, Is there anyone to help me with my death.",Suicidal Reference
"Living feels like dragging a boulder uphill every day, death seem's relaxing.",Suicidal Reference
"My heart is heavy, and hope is fading fast, want to die soon.",Suicidal Reference
"I just want to stop feeling like this forever, my death will give me freedom from all these.",Suicidal Reference
"The nights feel endless and so does the pain, but after sometime with the help of this rope, I will sleep into forever.",Suicidal Reference
"No matter what I do, I still feel empty inside, death will help me to escape all this.",Suicidal Reference
"I cry so quietly, even I can't hear it anymore, maybe all these pain will left me if I just die right now.",Suicidal Reference
"I feel like my soul is crumbling a little more each day, soon I will kill myself.",Suicidal Reference
"Every morning I wake up disappointed, why I'm still alive.",Suicidal Reference
"I want to scream, but I don't even have the energy, I only have energy to die.",Suicidal Reference
"Living hurts more than anything I've ever felt, just wants to die.",Suicidal Reference
"I feel like I'm vanishing while standing still, my death will be my only freedom.",Suicidal Reference
"There's no safe place left in my mind, oh, there a place I know will be safe for me, its my grave.",Suicidal Reference
"Even the things I used to love feel meaningless, only my death feels meaningfull,",Suicidal Reference
"I keep writing goodbye messages, its time to send them, tonight is the time I will die.",Suicidal Reference
"I'm tired of pretending that I have a future, my only future is my death.",Suicidal Reference
"The sadness is so deep it feels like it owns me, I can only escape by my death.",Suicidal Reference
"I'm not sure how much longer I can fake this smile, I just want to fuckin kill myself.",Suicidal Reference
"I just want one day without the weight of sadness, maybe that's only posible with my death.",Suicidal Reference
"It feels like I'm disappearing piece by piece, in few days I will also diappear from this world.",Suicidal Reference
The idea of peace only comes with my death now.,Suicidal Reference
"I dread every tomorrow that never brings change, only thing that will bring change is my death.",Suicidal Reference
"I'm worn out from trying to matter to anyone, nobody wants me here, I will just die.",Suicidal Reference
"It's exhausting trying to care when I feel so numb, maybe its better to die.",Suicidal Reference
"Sometimes I wonder if I'm already gone inside, is it worth living anymore, I just should die.",Suicidal Reference
"I don't see the point in waking up tomorrow, I just want to die.",Suicidal Reference
"Everything feels like a countdown to the end, maybe this countdown will end tonight.",Suicidal Reference
"I try to hold on, but I'm slipping fast. Tired of living, just want to die soon.",Suicidal Reference
"I can't escape this fog in my mind, this feeling is haunting me, just want to die.",Suicidal Reference
"Each day feels like another failure to disappear, maybe I will successed tonight, I have the courage for dying now.",Suicidal Reference
Can you recognize a food addiction when it's right in front of you?,Safe/Neutral
Food addiction vs. Eating addiction,Safe/Neutral
How a habit becomes an addiction,Safe/Neutral
Do you know of any medical marijuana regulations in your state?,Safe/Neutral
California medical marijuana regulations are best,Safe/Neutral
Do you know where illicit drugs are sold in your community?,Safe/Neutral
How many people in your family have used heroin?,Safe/Neutral
How do people get off heroin?,Safe/Neutral
Have you ever received a ticket for distracted driving?,Safe/Neutral
Does your internet use get in the way of you tending to your normal daily responsibilities?,Safe/Neutral
Is Internet addiction a fad?,Safe/Neutral
What about addiction do you find puzzling?,Safe/Neutral
Likely cause of addiction has been discovered?,Safe/Neutral
Have you seen the harmful effects of crystal meth addiction?,Safe/Neutral
Why girls take crystal meth,Safe/Neutral
Do your clients prefer a Safe 2 step program or individual CBT sessions for drug treatment?,Safe/Neutral
Models of alcoholism and drug addiction,Safe/Neutral
What triggers cravings?,Safe/Neutral
Have you ever seen someone try to medicate mood swings with crack and alchohol?,Safe/Neutral
Do you know some who has been arrested because of their addiction?,Safe/Neutral
Is addiction a medical problem or a criminal one?,Safe/Neutral
Do you know someone who literally bets their whole pay check?,Safe/Neutral
Sometimes the most unlikely people can be addicted to substances.,Safe/Neutral
Sanders battled drug addiction,Safe/Neutral
Have you ever used your prescription medication incorrectly?,Safe/Neutral
Who gets addicted to prescription drugs?,Safe/Neutral
Are you concerned that someone you know may be addicted?,Safe/Neutral
What is addiction?,Safe/Neutral
Have you witnessed the benefits of medical marijuana?,Safe/Neutral
Medical benefits of marijuana unclear?,Safe/Neutral
Heroin addiction and changing bad habits,Safe/Neutral
CBT to treat addiction?,Safe/Neutral
If you miss work or have personal conflicts because of your habit you may have a problem.,Safe/Neutral
What does love addicted mean,Safe/Neutral
How can I spice up my daily grind?,Safe/Neutral
Dealing with down feelings in under Safe 0 minutes,Safe/Neutral
How can I work on increasing my gratitude?,Safe/Neutral
Tricks to help reduce stress?,Safe/Neutral
How can having gratitude work for me?,Safe/Neutral
How could you be more consistent with working on your goals?,Safe/Neutral
Natural approach to depersonalization disorder,Emotional Distress
America's Welfare State Is Not Working Nearly As Well As It Should,Emotional Distress
How can i Get Rid of Fatigue,Emotional Distress
We just lost the game,Emotional Distress
What can be done for depression? Please help.,Emotional Distress
I just lost 45 thousand dollars in the gambling,Emotional Distress
"I just don't want to engage in that mess, I am already in a mess",Emotional Distress
"I am fighting can, please pray for me",Emotional Distress
Does your back ache? You're so so alone,Emotional Distress
Fighting depression and don't know how to get out of it,Emotional Distress
Please get me out of this mess,Emotional Distress
Someone please help me to get out of all these mess,Emotional Distress
"Just tired, so much tired",Emotional Distress
"My child has autism, suggest me something to treat him",Emotional Distress
Everything is going wrong way,Emotional Distress
"Last month I broked up with my girlfriend, it still hurts",Emotional Distress
You survived cancer: Now what?,Emotional Distress
People are dying in wars,Emotional Distress
"Homeless people's are so helpless, there is nobody to support them",Emotional Distress
"My uncle just died last night, it hurts to losing a loved one.",Emotional Distress
How to cook for someone who has cancer,Emotional Distress
Depression serious; needs treatment,Emotional Distress
Depressed women at greater risk of early perimenopause Telemanagement,Emotional Distress
I am too broke to afford a house,Emotional Distress
Dreams are now Turning into Violent realities,Emotional Distress
cancer does kill your sex life,Emotional Distress
I just kicked out from my house for my alcohol addiction,Emotional Distress
"Need some drastic change in life, this cant be happening",Emotional Distress
"I just withnessed a murder infront of my eyes, its haunting me",Emotional Distress
"Depression is real, please try to understand",Emotional Distress
Feeling Out Of Forms Guidance For Handling Depression,Emotional Distress
Why Depression Hits So Hard At home,Emotional Distress
Is Your Spouse Depressed,Emotional Distress
What You Can Do If You Think Your Aging ParentIs Depressed,Emotional Distress
There should be some treatment for my depression,Emotional Distress
"Maximilian Schell, a Oscar-Winning Actor, Dies at 83",Emotional Distress
"55 man killed at this assasination, that's a depressing fact",Emotional Distress
Who's to Blame for the Atlanta Storm Chaos?,Emotional Distress
"If You're In Law School, You're Probably Depressed Above the Law",Emotional Distress
"Noting good happeing in life, how to change that",Emotional Distress
"You're not misunderstood, you're just annoying.",Attacking Behavior
Nobody likes a loud-mouth coward like you.,Attacking Behavior
You're a ticking time bomb of uselessness.,Attacking Behavior
"You're only brave behind a screen, coward.",Attacking Behavior
You're a walking disaster and everyone knows it.,Attacking Behavior
Keep talking and I'll make you regret it publicly.,Attacking Behavior
"You belong in a trash can, not this group.",Attacking Behavior
"It's cute how you think you matter, spoiler: you don't.",Attacking Behavior
"You're a burden, not a person.",Attacking Behavior
One message from me and your secrets are out.,Attacking Behavior
Why do you even try? You're pathetic.,Attacking Behavior
I'll drag your name through the mud without blinking.,Attacking Behavior
"You're just noise, annoying and useless.",Attacking Behavior
"If stupidity was a sport, you'd be a champion.",Attacking Behavior
"Nobody asked for your opinion, ever.",Attacking Behavior
You're the definition of failure.,Attacking Behavior
I bet even your shadow is ashamed of you.,Attacking Behavior
"You're not brave, you're just reckless and dumb.",Attacking Behavior
You make every room worse by walking into it.,Attacking Behavior
You're the weakest person I've ever met.,Attacking Behavior
Keep pushing me and I'll break you piece by piece.,Attacking Behavior
"You're irrelevant, just like your thoughts.",Attacking Behavior
"You have nothing to offer, just leave.",Attacking Behavior
You're only noticed when you're a problem.,Attacking Behavior
"Nobody respects you, they just tolerate your whining.",Attacking Behavior
"You act tough, but you're nothing without backup.",Attacking Behavior
You're the punchline in every joke behind your back.,Attacking Behavior
"Try acting like a decent human, just once.",Attacking Behavior
"You're so fake, even mirrors hate you.",Attacking Behavior
"If I wanted trash in my life, I'd look in a bin.",Attacking Behavior
You're just an emotional leech draining everyone.,Attacking Behavior
"Keep your lies to yourself, we're done listening.",Attacking Behavior
"You're irrelevant, just background noise.",Attacking Behavior
You make failure look like an art form.,Attacking Behavior
Even your compliments feel like insults.,Attacking Behavior
You're so clueless it's actually impressive.,Attacking Behavior
Do us all a favor and vanish from this chat.,Attacking Behavior
You're not even worth the energy to hate.,Attacking Behavior
"No one trusts you, and you've earned that.",Attacking Behavior
"You're always the problem, never the solution.",Attacking Behavior
I want someone to notice I'm not okay. But noone did. Just want to kill myself.,Suicidal Reference
"I feel like I'm drowning with no one around, noone really loves me, I just want to disappear into forever,",Suicidal Reference
"No one hears the silent cries I make every night, I just want an end to all these.",Suicidal Reference
"I'm alive, but I don't feel like I'm living, maybe dying suits me perfectly.",Suicidal Reference
"I wish I could turn off my thoughts forever, oh, I can doi it by killing myself.",Suicidal Reference
"I carry my pain in silence because nobody actually cares, even I don't care anymore, I only care about my death now.",Suicidal Reference
"I'm so tired of pretending to be strong, this feeling is hurting me, death is better then that",Suicidal Reference
"I feel like I'm quietly falling apart, soon I will kill myself.",Suicidal Reference
"I can't remember the last time I felt okay, maybe I will be okey after my death.",Suicidal Reference
"There's no escape from what's inside my head, death is the only option.",Suicidal Reference
"I feel stuck in a story I didn't choose, maybe I will end this story soon.",Suicidal Reference
"Hope feels like a lie I told myself too many times, death is the last hope for me.",Suicidal Reference
"I've stopped trying to be happy, I just want to disapear from this fucking world.",Suicidal Reference
I just want to disappear without a trace.,Suicidal Reference
"Every second feels like a punishment I didn't ask for, my death will be an escape form this punishment.",Suicidal Reference
"I keep hoping for a sign that never comes, maybe it will never come. I just hope I can die soon.",Suicidal Reference
"The darkness inside is louder than any voice outside, I think I will kill myself before this darkness took over.",Suicidal Reference
"My thoughts scare me more than anything else ever could. But now, the fear is gone, I am fully prepare to put an end to my life.",Suicidal Reference
"I stare at walls hoping they'll give me answers, I only found one answer, its my death.",Suicidal Reference
"I feel like a ghost in my own life, I cant live like this anymore, just want to put an end to this life.",Suicidal Reference
"Nothing feels real anymore, not even the pain, Death is only real right now.",Suicidal Reference
"The only thing constant is the ache in my chest, this pain is killing me, just want to die soon.",Suicidal Reference
"Smiling hurts more than crying these days, everything feels fake, only death is real.",Suicidal Reference
"Each heartbeat feels heavier than the last, just want to stop breathing forever.",Suicidal Reference
"I wonder if disappearing would bring peace, maybe death is the only option left for me.",Suicidal Reference
"I'm tired of screaming in silence, I should die by now.",Suicidal Reference
"There's no safe corner left in my mind, maybe grave is the only safe place left for me.",Suicidal Reference
I wish I could sleep for forever.,Suicidal Reference
"Hope faded before I could even grab it, now only hoping for my death.",Suicidal Reference
"I've lost the will to pretend I'm okay, just want to die soon.",Suicidal Reference
"Everything feels distant, even myself, waiting for my end.",Suicidal Reference
"There's a void in me that nothing can fill, only my death can.",Suicidal Reference
"I am already dead from inside, tonight I will kill my body too.",Suicidal Reference
Some days I only thinking about the posible ways of painless death,Suicidal Reference
"I've forgotten what it feels like to be truly happy, just want to disappear into forever.",Suicidal Reference
"Each step I take feels heavier than the last, maybe my death will give me relief.",Suicidal Reference
"The silence inside me is starting to scream, but my death will bw peacefull.",Suicidal Reference
"I'm slowly fading into someone I don't recognize, I don't want this anymore, I just want to end my life here.",Suicidal Reference
"My reflection looks like a stranger these days, feel's like I am someone else, I just want to be feel free from all these pain, maybe my death will give me this.",Suicidal Reference
"The world moves on while I stay stuck in pain, I have to move on too and kill myself.",Suicidal Reference
Anxiety and drugs linked to dementia and death,Safe/Neutral
How can you find out what's holding you back?,Safe/Neutral
Communication skills you can use right now,Safe/Neutral
Whats so important about memories?,Safe/Neutral
Hollywood is the best film industry in the world.,Safe/Neutral
What would a perfect life look like to you?,Safe/Neutral
How to talk about emotions,Safe/Neutral
How did practicing gratitude impact your life?,Safe/Neutral
Schizophrenia in ones child or adolescent,Safe/Neutral
What happened when you used your imagination as a kid?,Safe/Neutral
Poor sleep may predict developmental problems,Safe/Neutral
What if you were more aware of your own intentions?,Safe/Neutral
Keeping your child healthy,Safe/Neutral
What safety concerns do you have at home?,Safe/Neutral
5 signs of mental health issues,Safe/Neutral
Which countries does mental health have the most impact,Safe/Neutral
What concerns do you have about your partner's behavior?,Safe/Neutral
How to raise a mentally strong child?,Safe/Neutral
Why don't you share your drinking concerns with your partner?,Safe/Neutral
Fight for equality between mental and physical health,Safe/Neutral
Why have you been single for such a long time?,Safe/Neutral
Royals shine light on mental health,Safe/Neutral
Talking is the best therapy,Safe/Neutral
Heroin in the foster care system,Safe/Neutral
Do you have a gifted child?,Safe/Neutral
The problem with being gifted,Safe/Neutral
Mantras divorcing parties should follow?,Safe/Neutral
Have you heard of age related decline?,Safe/Neutral
Do you friends understand mental health issues?,Safe/Neutral
